step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.010752688172043012,0.005376344086021506,0.005376344086021506,0.005376344086021506,0.010752688172043012,0.0
2,0.030303030303030304,0.013685239491691106,0.010752688172043012,0.012543744903825454,0.030303030303030304,0.0
3,0.006711409395973154,0.011941781967761618,0.008732048784008083,0.011275109071420297,0.030303030303030304,0.0
4,0.0,0.009553425574209294,0.006711409395973154,0.01115882846487159,0.030303030303030304,0.0
5,0.016129032258064516,0.010649360021518497,0.008732048784008083,0.010477192952043583,0.030303030303030304,0.0
6,0.02564102564102564,0.012791026538590945,0.010752688172043012,0.011027707459464986,0.030303030303030304,0.0
7,0.0,0.011192148221267077,0.008732048784008083,0.011149166939747386,0.030303030303030304,0.0
8,0.030303030303030304,0.013315579563685212,0.010752688172043012,0.012106364513264337,0.030303030303030304,0.0
9,0.02040816326530612,0.014024837933847303,0.013440860215053764,0.011680542901596154,0.030303030303030304,0.0
10,0.008771929824561403,0.01354730083300313,0.010752688172043012,0.011238874943109399,0.030303030303030304,0.0
11,0.024390243902439025,0.014450879422122788,0.013440860215053764,0.011169927532821543,0.030303030303030304,0.0
12,0.018867924528301886,0.014790652122598103,0.016129032258064516,0.010796070756700865,0.030303030303030304,0.0
13,0.0,0.013734176970983952,0.013440860215053764,0.011078790234871612,0.030303030303030304,0.0
14,0.018518518518518517,0.014053133074152924,0.016129032258064516,0.010769457529090457,0.030303030303030304,0.0
15,0.01020408163265306,0.013812567359059183,0.013440860215053764,0.010469024188200702,0.030303030303030304,0.0
16,0.014285714285714285,0.013840399531215367,0.014285714285714285,0.01015705543990333,0.030303030303030304,0.0
17,0.03333333333333333,0.014923340297999696,0.0152073732718894,0.010833802436235291,0.03333333333333333,0.0
18,0.023255813953488372,0.015361891543025415,0.016129032258064516,0.010707741554143882,0.03333333333333333,0.0
19,0.011627906976744186,0.015175192314711355,0.0152073732718894,0.01046829585778081,0.03333333333333333,0.0
20,0.0,0.01445256410924891,0.014285714285714285,0.010714975730744163,0.03333333333333333,0.0
21,0.013888888888888888,0.014426942508323454,0.014087301587301586,0.010469279932284276,0.03333333333333333,0.0
22,0.01694915254237288,0.014536603814151691,0.014285714285714285,0.010252068816079785,0.03333333333333333,0.0
23,0.005780346820809248,0.014171759772762423,0.014087301587301586,0.010187595426068783,0.03333333333333333,0.0
24,0.0125,0.014104889381851926,0.013888888888888888,0.009987138535285262,0.03333333333333333,0.0
