steps,time,reward,delta,converged
1,0.0022747347876332924,0.6666666666666666,0.3333333333333333,False
2,0.002311054378893118,1.014074074074074,0.09592592592592591,False
3,0.002469379587338949,1.2237053497942387,0.044765432098765434,False
4,0.0023198698136610574,1.346902574759945,0.02176097393689981,False
5,0.002218668622518294,1.4210477224320477,0.010365359625057163,False
6,0.0021710652747799486,1.4665050948232983,0.005684391591728906,False
7,0.002183406883446537,1.4945166040293691,0.0031316308613535543,False
8,0.0034281462727534517,1.5119338992860851,0.0016981047358370222,False
9,0.002062459118420179,1.5228604970826338,0.0009856818095127055,False
10,0.0015709104757348769,1.5297620387890132,0.0005613577611740042,False
11,0.0022366521094454583,1.5341412950518418,0.0003246400330647742,False
12,0.0024041453700505144,1.536925057437033,0.00019135855484500933,False
13,0.0018247949970628952,1.5386939688285994,0.0001106953377066715,False
14,0.0016096983887194938,1.5398216790104904,7.720664818667536e-05,False
15,0.0009954388940514036,1.5405401206160376,5.1657694869004225e-05,False
16,0.0010000229201381217,1.5409965977338376,3.3806048482773075e-05,False
17,0.001335362058725309,1.541285556130749,2.1730078130854512e-05,False
18,0.0010522102939489741,1.5414676256474533,1.3628113689329664e-05,False
19,0.0020853792488253475,1.5415817099252793,8.436075290981903e-06,True
