step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0035335689045936395,0.00032123353678123993,0.0,0.0010158296370601926,0.0035335689045936395,0.0
11,0.0,0.0002944640753828033,0.0,0.0009766268522836867,0.0035335689045936395,0.0
12,0.0,0.0002718129926610492,0.0,0.0009415878268925671,0.0035335689045936395,0.0
13,0.0,0.0002523977788995457,0.0,0.0009100331336355348,0.0035335689045936395,0.0
14,0.0,0.00023557126030624264,0.0,0.0008814269462364999,0.0035335689045936395,0.0
15,0.0,0.00022084805653710247,0.0,0.000855340845010472,0.0035335689045936395,0.0
16,0.0,0.00020785699438786114,0.0,0.0008314279775514446,0.0035335689045936395,0.0
17,0.0,0.00019630938358853554,0.0,0.000809404323835426,0.0035335689045936395,0.0
18,0.0,0.0001859773107680863,0.0,0.0007890349055457104,0.0035335689045936395,0.0
19,0.0,0.00017667844522968197,0.0,0.0007701234882580696,0.0035335689045936395,0.0
20,0.0,0.00016826518593303046,0.0,0.000752504787985795,0.0035335689045936395,0.0
21,0.0,0.00016061676839061997,0.0,0.0007360384990292064,0.0035335689045936395,0.0
22,0.0,0.00015363343063450608,0.0,0.0007206046642838271,0.0035335689045936395,0.0
23,0.0,0.00014723203769140164,0.0,0.0007061000476019905,0.0035335689045936395,0.0
24,0.0,0.0001413427561837456,0.0,0.0006924352629775768,0.0035335689045936395,0.0
25,0.0,0.0001359064963305246,0.0,0.000679532481652623,0.0035335689045936395,0.0
26,0.0,0.00013087292239235702,0.0,0.0006673235850795425,0.0035335689045936395,0.0
27,0.0,0.00012619888944977284,0.0,0.0006557486651573235,0.0035335689045936395,0.0
28,0.0,0.00012184720360667723,0.0,0.0006447547973838407,0.0035335689045936395,0.0
29,0.0,0.00011778563015312132,0.0,0.0006342950302867498,0.0035335689045936395,0.0
30,0.0,0.00011398609369656902,0.0,0.0006243275475950826,0.0035335689045936395,0.0
31,0.0,0.00011042402826855124,0.0,0.0006148149693937745,0.0035335689045936395,0.0
32,0.0,0.00010707784559374665,0.0,0.0006057237658734746,0.0035335689045936395,0.0
33,0.0,0.00010392849719393057,0.0,0.0005970237628910858,0.0035335689045936395,0.0
34,0.0,0.00010095911155981827,0.0,0.0005886877228516205,0.0035335689045936395,0.0
35,0.0,9.815469179426777e-05,0.0,0.0005806909877404412,0.0035335689045936395,0.0
36,0.0,9.550186228631458e-05,0.0,0.0005730111737178876,0.0035335689045936395,0.0
37,0.0,9.298865538404315e-05,0.0,0.0005656279087128716,0.0035335689045936395,0.0
38,0.0,9.06043308870164e-05,0.0,0.0005585226060495584,0.0035335689045936395,0.0
39,0.0,8.833922261484099e-05,0.0,0.0005516782684097525,0.0035335689045936395,0.0
40,0.0,8.618460742911315e-05,0.0,0.0005450793174469326,0.0035335689045936395,0.0
41,0.0,8.413259296651523e-05,0.0,0.000538711445181966,0.0035335689045936395,0.0
42,0.0,8.217602103706138e-05,0.0,0.0005325614839681042,0.0035335689045936395,0.0
43,0.0,8.030838419530998e-05,0.0,0.0005266172923467716,0.0035335689045936395,0.0
44,0.0,7.852375343541422e-05,0.0,0.0005208676545512995,0.0035335689045936395,0.0
45,0.0,7.681671531725304e-05,0.0,0.0005153021917728815,0.0035335689045936395,0.0
46,0.0,7.518231711901361e-05,0.0,0.0005099112835971182,0.0035335689045936395,0.0
47,0.0,7.361601884570082e-05,0.0,0.0005046859982627388,0.0035335689045936395,0.0
48,0.0,7.211365111415591e-05,0.0,0.0004996180305960559,0.0035335689045936395,0.0
49,0.0,7.06713780918728e-05,0.0,0.0004946996466431096,0.0035335689045936395,0.0
50,0.0,6.928566479595372e-05,0.0,0.0004899236341623693,0.0035335689045936395,0.0
51,0.0,6.79532481652623e-05,0.0,0.00048528325825923153,0.0035335689045936395,0.0
52,0.0,6.667111140742716e-05,0.0,0.0004807722215433015,0.0035335689045936395,0.0
53,0.0,6.543646119617851e-05,0.0,0.00047638462827382007,0.0035335689045936395,0.0
54,0.0,6.424670735624799e-05,0.0,0.00047211495203016617,0.0035335689045936395,0.0
55,0.0,6.309944472488642e-05,0.0,0.0004679580065052791,0.0035335689045936395,0.0
56,0.0,6.199243692269542e-05,0.0,0.000463908919071842,0.0035335689045936395,0.0
57,0.0,6.0923601803338614e-05,0.0,0.00045996310681556895,0.0035335689045936395,0.0
58,0.0,5.989099838294304e-05,0.0,0.0004561162547681563,0.0035335689045936395,0.0
59,0.0,5.889281507656066e-05,0.0,0.000452364296105336,0.0035335689045936395,0.0
