episode,length,time,reward,delta
0,265.0,0.01769222496295697,-1056.0,100.0
1,500.0,0.035116460708650266,-3570.0,-0.013789915139296172
2,40.0,0.00290733038673352,-39.0,10.0
3,206.0,0.011391657425065205,-898.0,1.0
4,135.0,0.008916635959849373,-728.0,0.09999999999999432
5,157.0,0.009598597993317526,-552.0,0.010000000000005116
6,25.0,0.00196760504059057,75.0,0.0010000000000047748
7,31.0,0.0020977208573640382,-30.0,0.00010000000000331966
8,62.0,0.0031439366562153737,-61.0,1.0000000003174137e-05
9,84.0,0.00526598811347867,-677.0,9.999999974752427e-07
10,85.0,0.006384137859186012,-480.0,9.999999406318238e-08
11,16.0,0.0009806289635889698,84.0,9.999993721976352e-09
12,190.0,0.010761177530184796,-1377.0,1.0000036354540498e-09
13,67.0,0.004234229627854802,-165.0,1.000017846308765e-10
14,52.0,0.003041677612600324,-546.0,1.000444171950221e-11
15,36.0,0.0020631643533306487,-233.0,9.947598300641403e-13
16,75.0,0.00429946384520008,-470.0,9.947598300641403e-14
17,34.0,0.002982790508212929,-132.0,1.4210854715202004e-14
18,42.0,0.002850206369203079,-239.0,0.0
19,57.0,0.0030945702210374293,-452.0,0.0
20,25.0,0.001341003936886409,-222.0,0.0
21,20.0,0.001368508093037235,-19.0,0.0
22,105.0,0.0066905623716593254,-1094.0,0.0
23,85.0,0.004529370383806963,-1074.0,0.0
24,68.0,0.0037733586982540146,-463.0,0.0
25,55.0,0.002838922613136674,-351.0,0.0
26,43.0,0.0024415228135694633,-339.0,0.0
27,22.0,0.0020677483794315776,78.0,0.0
28,112.0,0.006850298049812409,-1002.0,0.0
29,24.0,0.0013582821889031038,-23.0,0.0
30,50.0,0.0030169943952387257,-445.0,0.0
31,40.0,0.002095252536037151,60.0,0.0
32,67.0,0.004915133809845429,-660.0,0.0
33,48.0,0.0027874404740941827,-245.0,0.0
34,37.0,0.0019140071967740369,-333.0,0.0
35,35.0,0.0017927068142853386,-232.0,0.0
36,145.0,0.009270311202726589,-1134.0,0.0
37,40.0,0.0023688836308792816,-138.0,0.0
38,39.0,0.0021555501093644125,-335.0,0.0
