steps,time,reward,delta,converged
1,0.008688492508099444,-0.26811594202898553,100.0,False
2,0.011058081373448658,-4.636842105263158,100.0,False
3,0.03108780701950309,-2.7784431137724552,100.0,False
4,0.03502090139591019,-1.3952095808383234,100.0,False
5,0.0324704198087602,-1.592814371257485,100.0,False
6,0.03453005798792219,-1.3952095808383234,100.0,False
7,0.033362894424499245,-1.7904191616766467,100.0,False
8,0.03309702091200961,-1.3952095808383234,100.0,False
9,0.03164035847066771,-1.0,100.0,False
10,0.05829717535880263,-1.1976047904191616,100.0,False
11,0.04737661476747235,-1.0,100.0,False
12,0.035156659091171605,-1.1976047904191616,100.0,False
13,0.03280681679916597,-1.0,100.0,False
14,0.0066390802330715815,-0.1984126984126984,100.0,False
15,0.03239425445190136,-1.0,100.0,False
16,0.033764878250167385,-1.1976047904191616,100.0,False
17,0.034755027882965805,-1.0,100.0,False
18,0.031128005402479175,-1.0,100.0,False
19,0.030537723890120105,-1.0,100.0,False
20,0.03214953798305942,-1.0,100.0,False
21,0.006344644711589353,-0.10619469026548672,100.0,False
22,0.02781657548575822,-1.0,100.0,False
23,0.035670775247126585,-1.0,100.0,False
24,0.04226824662737272,-1.0,100.0,False
25,0.03402158371045516,-1.0,100.0,False
26,0.04007038243116767,-1.0,100.0,False
27,0.05065031462299885,-1.0,100.0,False
28,0.04734523181923578,-1.0,100.0,False
29,0.043703046790597,-1.0,100.0,False
30,0.043756644633958786,-1.0,100.0,False
31,0.04319774606938154,-1.0,100.0,False
32,0.03609850014163385,-1.0,100.0,False
33,0.06487701586956973,-1.0,100.0,False
34,0.032184094487547554,-1.1976047904191616,100.0,False
35,0.04749544682772466,-1.0,100.0,False
36,0.048585739800273586,-1.0,100.0,False
37,0.036284682124005485,-1.0,100.0,False
38,0.034994102474229294,-1.0,100.0,False
39,0.09514005081200594,-1.0,100.0,False
40,0.047232746871941345,-1.0,100.0,False
41,0.03893565966791357,-1.0,100.0,False
42,0.033682365780350665,-1.0,100.0,False
43,0.04133381054225538,-1.0,100.0,False
44,0.030228478438402817,-1.0,100.0,False
45,0.028885006179734773,-0.7860169491525424,100.0,False
46,0.030278902725058288,-1.0,100.0,False
47,0.04039373257819534,-1.0,100.0,False
48,0.23156842452317505,-1.0,100.0,False
49,0.06346619368923712,-1.0,100.0,False
50,0.10722777496675917,-1.0,100.0,False
51,0.3665052266710518,-1.0,100.0,False
52,0.07782583169182544,-1.0,100.0,False
53,0.15356028964015422,-1.0,100.0,False
54,0.1891936874435487,-1.0,100.0,False
55,0.11561724792682071,-1.0,100.0,False
56,0.08851860144886814,-1.0,100.0,False
57,0.08058329968753242,-1.0,100.0,False
58,0.07677538448479027,-1.0,100.0,False
59,0.16977822129229025,-1.0,100.0,False
60,0.08316551683992657,-1.0,100.0,False
61,0.07001006722657621,-1.0,100.0,False
62,0.06546976570325569,-1.0,100.0,False
63,0.0967158979310625,-1.0,100.0,False
64,0.08285133474510076,-1.0,100.0,False
65,0.051680310021311016,-1.0,100.0,False
66,0.05240317567222519,-1.0,100.0,False
67,0.04896198255619311,-1.0,100.0,False
68,0.05740293765529714,-1.0,100.0,False
69,0.049209872581741365,-1.0,100.0,False
70,0.03985986984889678,-1.0,100.0,False
71,0.043979146207220765,-1.0,100.0,False
72,0.037297399270755704,-1.0,100.0,False
73,0.03732455080944419,-1.0,100.0,False
74,0.03475502788342055,-1.0,100.0,False
75,0.038658502398448036,-1.0,100.0,False
76,0.03907846971105755,-1.0,100.0,False
77,0.03382447058902471,-1.0,100.0,False
78,0.03364393048514103,-1.0,100.0,False
79,0.03442286230119862,-1.0,100.0,False
80,0.03165234746211354,-1.0,100.0,False
81,0.03325816705955731,-1.0,100.0,False
82,0.038027669886560034,-1.0,100.0,False
