episode,length,time,reward,delta
0,500.0,0.028650868232261928,-1887.0,-0.6890438155844554
1,210.0,0.013624078125985761,-407.0,99.99988797529997
2,409.0,0.022601364276624736,-1200.0,89.99989917776998
3,490.0,0.026732982243856895,-1776.0,80.99990925999298
4,70.0,0.004321326123545077,30.0,72.89991833399367
5,58.0,0.003139000012424731,-57.0,65.6099265005943
6,155.0,0.009133848272313116,-451.0,59.04893385053487
7,70.0,0.003787816011254108,-267.0,53.14404046548138
8,129.0,0.00745080546630561,-29.0,47.82963641893324
9,186.0,0.009726245488536733,-185.0,43.046672777039916
10,36.0,0.0018579410318579903,64.0,38.742005499335924
11,67.0,0.00404804764571054,-165.0,34.86780494940233
12,75.0,0.0038720915677004086,25.0,31.381024454462093
13,53.0,0.0032437273773666675,-151.0,28.242922009015885
14,41.0,0.002165776013953291,-40.0,25.418629808114304
15,153.0,0.008501605290575753,-350.0,22.876766827302873
16,199.0,0.01028937546175257,-891.0,20.58909014457258
17,76.0,0.006221228624781361,-75.0,18.530181130115324
18,123.0,0.008765715716435807,-419.0,16.677163017103794
19,23.0,0.0012144142938268487,77.0,15.009446715393409
20,32.0,0.0022066796311719372,68.0,13.508502043854065
21,155.0,0.007999830743528946,-451.0,12.157651839468656
22,34.0,0.0017535662841510202,66.0,10.941886655521785
23,66.0,0.003480333646393774,-263.0,9.847697989969603
24,169.0,0.009145837263531575,-564.0,8.862928190972639
25,113.0,0.005784688294852458,-310.0,7.976635371875375
26,58.0,0.003125247934121944,-156.0,7.178971834687843
27,52.0,0.003279694351249418,48.0,6.461074651219064
28,35.0,0.0019238804839005752,-34.0,5.814967186097164
29,57.0,0.0032948568991741922,-155.0,5.23347046748745
30,38.0,0.0021580184313734208,62.0,4.710123420738711
31,40.0,0.0021350983008687763,-39.0,4.239111078664834
32,34.0,0.0017669657449914666,66.0,3.8151999707983464
33,39.0,0.0024238919438630546,-137.0,3.4336799737185117
34,41.0,0.0021174674313897413,-40.0,3.090311976346655
35,28.0,0.001500034380114812,72.0,2.781280778711988
36,34.0,0.0017768390318906313,-132.0,2.5031527008407863
37,75.0,0.0037511438026740507,-74.0,2.2528374307567134
38,42.0,0.0024658534134687216,-140.0,2.027553687681035
39,34.0,0.0019221173970436212,66.0,1.8247983189129258
40,48.0,0.002986316682154211,-47.0,1.6423184870216403
41,21.0,0.0011816208764230396,79.0,1.478086638319482
42,15.0,0.0008205406682009198,85.0,1.3302779744875295
43,57.0,0.0031107906211218506,-56.0,1.1972501770387822
44,29.0,0.0015017974671991396,-28.0,1.077525159334897
45,23.0,0.0012091250328012393,-22.0,0.9697726434014129
46,16.0,0.0008561550246213301,84.0,0.872795379061273
47,40.0,0.002071627170607826,-39.0,0.7855158411551457
48,14.0,0.0011671635631955724,86.0,0.7069642570396297
49,32.0,0.0018889713621774717,68.0,0.6362678313356724
50,16.0,0.0008734332768653985,84.0,0.5726410482021009
51,12.0,0.0006639785467541515,88.0,0.5153769433818951
52,70.0,0.0037155294462536403,-168.0,0.46383924904370133
53,16.0,0.0008649704593608476,84.0,0.4174553241393255
54,48.0,0.002464090326384394,-146.0,0.37570979172539865
55,56.0,0.0029422395082292496,-253.0,0.33813881255285594
56,16.0,0.0012373344241041195,84.0,0.30432493129757177
57,27.0,0.001766260510066786,-26.0,0.2738924381678203
58,59.0,0.0030720027082224988,-157.0,0.2465031943510354
59,22.0,0.0011953729547258263,78.0,0.22185287491592476
60,12.0,0.0006911300856700109,88.0,0.19966758742432944
61,18.0,0.0009570035983870184,82.0,0.17970082868190218
62,14.0,0.0007605957118812512,86.0,0.16173074581371338
63,28.0,0.0016072300668383832,-27.0,0.1455576712323392
64,25.0,0.001313147163045869,-24.0,0.13100190410909818
65,14.0,0.0009711082941521454,86.0,0.11790171369818836
66,12.0,0.0007694111466207687,88.0,0.10611154232836384
67,12.0,0.0009940284244294162,88.0,0.0955003880955303
68,41.0,0.0023558367875011754,-238.0,0.08595034928598011
69,12.0,0.0006639785467541515,88.0,0.07735531435737641
70,14.0,0.0007521328943767003,86.0,0.06961978292163451
71,18.0,0.0009464250767905469,-17.0,0.0626578046294668
72,14.0,0.0007849263117805094,86.0,0.05639202416651301
73,16.0,0.0009439567550089123,84.0,0.050752821749867394
74,12.0,0.0007214551815195591,88.0,0.045677539574882076
75,15.0,0.0008741385115627054,85.0,0.04110978561739387
76,12.0,0.0007613009465785581,88.0,0.03699880705565306
77,29.0,0.0016573017364862608,-28.0,0.03329892635008491
78,17.0,0.0009555931289924047,-16.0,0.02996903371507642
79,12.0,0.0007944469812173338,88.0,0.026972130343565937
80,47.0,0.0030473194908609003,-343.0,0.024274917309213606
81,16.0,0.0010180064070937078,84.0,0.02184742557828656
82,25.0,0.0013935439283159212,-24.0,0.019662683020456484
