steps,time,reward,delta,converged
1,0.0016580069711835677,0.0,0.00039739454397821493,False
2,0.00185758841439565,0.0,0.00039739454397821493,False
3,0.00056312997310215,0.0,0.00039739454397821493,False
4,0.006889438580174101,0.0,0.00039739454397821493,False
5,0.0014492574758833143,0.0,0.00039739454397821493,False
6,0.0024238919438630546,0.0,0.00039739454397821493,False
7,0.0026576772739872467,0.0,0.00039739454397821493,False
8,0.002131924744389835,0.0,0.00039739454397821493,False
9,0.0015807837627335175,0.0,0.00039739454397821493,False
10,0.007385571248960332,0.0,0.00039739454397821493,False
11,0.002368531013644315,0.0,0.00039739454397821493,False
12,0.000851570998634088,0.0,0.00039739454397821493,False
13,0.004385502488617021,0.0,0.00039739454397821493,False
14,0.001281411597915394,0.0,0.00039739454397821493,False
15,0.0011026345808886617,0.0,0.00039739454397821493,False
16,0.0008000888595915967,0.0,0.00039739454397821493,False
17,0.0047793761141292634,0.0,0.00039739454397821493,False
18,0.002498999448221184,0.0,0.00039739454397821493,False
19,0.002446459456905359,0.0,0.00039739454397821493,False
20,0.002777919804202611,0.0,0.00039739454397821493,False
21,0.0015568057800692259,0.0,0.00039739454397821493,False
22,0.0016636488495578305,0.0,0.00039739454397821493,False
23,0.001121323302527344,0.0,0.00039739454397821493,False
24,0.007313284683846177,0.0,0.00039739454397821493,False
25,0.0012390975110747604,0.0,0.00039739454397821493,False
26,0.0015628002757921422,0.0,0.00039739454397821493,False
27,0.001374502589101212,0.0,0.00039739454397821493,False
28,0.0005426781643791401,0.0,0.00039739454397821493,False
29,0.0021640129269826502,0.0,0.00039739454397821493,False
30,0.0006530474075816528,0.0,0.00039739454397821493,False
31,0.0005645404424967637,0.0,0.00039739454397821493,False
32,0.0011460065198889424,0.0,0.00039739454397821493,False
33,0.0011072186069895906,0.0,0.00039739454397821493,False
34,0.0033544492381452073,0.0,0.00039739454397821493,False
35,0.0031608622905423545,0.0,0.00039739454397821493,False
36,0.004418295905907144,0.0,0.00039739454397821493,False
37,0.0010737199547747878,0.0,0.00039739454397821493,False
38,0.005094968678804435,0.0,0.00039739454397821493,False
39,0.0012084197979902456,0.0,0.00039739454397821493,False
40,0.0005969812424382326,0.0,0.00039739454397821493,False
41,0.0009524195723997764,0.0,0.00039739454397821493,False
42,0.001703141997268176,0.0,0.00039739454397821493,False
43,0.003851992376326052,0.0,0.00039739454397821493,False
44,0.002618889360974208,0.0,0.00039739454397821493,False
45,0.002363946987543386,0.0,0.00039739454397821493,False
46,0.0008790751551259746,0.0,0.00039739454397821493,False
47,0.0015892465800106947,0.0,0.00039739454397821493,False
48,0.0037888738634137553,0.0,0.00039739454397821493,False
49,0.0021104150835071778,0.0,0.00039739454397821493,False
50,0.0011689266502799,0.0,0.00039739454397821493,False
51,0.0012662490501043067,0.0,0.00039739454397821493,False
52,0.0018311421100634107,0.0,0.00039739454397821493,False
53,0.0011058081373676032,0.0,0.00039739454397821493,False
54,0.00141188003260595,0.0,0.00039739454397821493,False
55,0.0003804741645581089,0.0,0.00039739454397821493,False
56,0.0008378189204449882,0.0,0.00039739454397821493,False
57,0.0009693452071815045,0.0,0.00039739454397821493,False
58,0.0014626569367237607,0.0,0.00039739454397821493,False
59,0.0007672954421877876,0.0,0.00039739454397821493,False
60,0.0011029871982373152,0.0,0.00039739454397821493,False
61,0.0046880482098003995,0.0,0.00039739454397821493,False
62,0.0005472621903663821,0.0,0.00039739454397821493,False
63,0.0039687087327138215,0.0,0.00039739454397821493,False
64,0.00618526165089861,0.0,0.00039739454397821493,False
65,0.0013646293020883604,0.0,0.00039739454397821493,False
66,0.0005187001817148484,0.0,0.00039739454397821493,False
67,0.001142832963410001,0.0,0.00039739454397821493,False
68,0.0029108565605611147,0.0,0.00039739454397821493,False
69,0.0046323346621193195,0.0,0.00039739454397821493,False
70,0.0013145576326678565,0.0,0.00039739454397821493,False
71,0.000956650981038365,0.0,0.00039739454397821493,False
72,0.002601258491495173,0.0,0.00039739454397821493,False
73,0.0011199128329053565,0.0,0.00039739454397821493,False
74,0.0010694885461361991,0.0,0.00039739454397821493,False
75,0.0009601771549796467,0.0,0.00039739454397821493,False
76,0.011098632373432338,0.0,0.00039739454397821493,False
77,0.0027021070651471746,0.0,0.00039739454397821493,False
78,0.0012874060936383103,0.0,0.00039739454397821493,False
79,0.0033368183685524855,0.0,0.00039739454397821493,False
80,0.0010187116419047015,0.0,0.00039739454397821493,False
81,0.0008871853551681852,0.0,0.00039739454397821493,False
82,0.004129149645564212,0.0,0.00039739454397821493,False
83,0.0009330256159501005,0.0,0.00039739454397821493,False
84,0.0005405624599461589,0.0,0.00039739454397821493,False
85,0.0006068545294510841,0.0,0.00039739454397821493,False
86,0.00451561830573155,0.0,0.00039739454397821493,False
87,0.000850513146360754,0.0,0.00039739454397821493,False
88,0.0014654778759677356,0.0,0.00039739454397821493,False
89,0.007328799849119605,0.0,0.00039739454397821493,False
90,0.0024034401352537316,0.0,0.00039739454397821493,False
91,0.0011541167198174662,0.0,0.00039739454397821493,False
92,0.0015761997365189018,0.0,0.00039739454397821493,False
93,0.0009633507114585882,0.0,0.00039739454397821493,False
94,0.0009488933984584946,0.0,0.00039739454397821493,False
95,0.0017630869537015315,0.0,0.00039739454397821493,False
96,0.0012810589805667405,0.0,0.00039739454397821493,False
97,0.0013318358847982381,0.0,0.00039739454397821493,False
98,0.007136975988487393,0.0,0.00039739454397821493,False
99,0.004352356453864559,0.0,0.00039739454397821493,False
100,0.000539857225248852,0.0,0.00039739454397821493,False
101,0.0010892351200482153,0.0,0.00039739454397821493,False
102,0.0013667450065213416,0.0,0.00039739454397821493,False
103,0.0006396479467412064,0.0,0.00039739454397821493,False
104,0.0010433948591526132,0.0,0.00039739454397821493,False
105,0.002861490125724231,0.0,0.00039739454397821493,False
106,0.0043950231581675325,0.0,0.00039739454397821493,False
107,0.0019284645098878173,0.0,0.00039739454397821493,False
108,0.001908717936089488,0.0,0.00039739454397821493,False
109,0.0024915944829899672,0.0,0.00039739454397821493,False
110,0.002061401266246321,0.0,0.00039739454397821493,False
111,0.0007739951727216976,0.0,0.00039739454397821493,False
112,0.002144266353070634,0.0,0.00039739454397821493,False
113,0.0005691244687113794,0.0,0.00039739454397821493,False
114,0.0014672409629383765,0.0,0.00039739454397821493,False
115,0.0005232842078157773,0.0,0.00039739454397821493,False
116,0.0013776761455801534,0.0,0.00039739454397821493,False
117,0.0012859956240163228,0.0,0.00039739454397821493,False
118,0.001332541119495545,0.0,0.00039739454397821493,False
119,0.001721830719020545,0.0,0.00039739454397821493,False
120,0.001126259946090613,0.0,0.00039739454397821493,False
121,0.0028629005953462183,0.0,0.00039739454397821493,False
122,0.0020420073096829583,0.0,0.00039739454397821493,False
123,0.0003942262428608956,0.0,0.00039739454397821493,False
124,0.0005998021815685206,0.0,0.00039739454397821493,False
125,0.0010793618330353638,0.0,0.00039739454397821493,False
126,0.0009993176853413388,0.0,0.00039739454397821493,False
127,0.0011587007459183951,0.0,0.00039739454397821493,False
128,0.001327957093508303,0.0,0.00039739454397821493,False
129,0.0010046069461395746,0.0,0.00039739454397821493,False
130,0.0015099076671276634,0.0,0.00039739454397821493,False
131,0.003136179073180756,0.0,0.00039739454397821493,False
132,0.00038400033849939064,0.0,0.00039739454397821493,False
133,0.002670018882668046,0.0,0.00039739454397821493,False
134,0.0019044865273372125,0.0,0.00039739454397821493,False
135,0.0025339085698306008,0.0,0.00039739454397821493,False
136,0.0018861504230471837,0.0,0.00039739454397821493,False
137,0.0014355053976942145,0.0,0.00039739454397821493,False
138,0.0016368499278769377,0.0,0.00039739454397821493,False
139,0.0021467346748522687,0.0,0.00039739454397821493,False
140,0.0012302820763352429,0.0,0.00039739454397821493,False
141,0.0017884754057604368,0.0,0.00039739454397821493,False
142,0.000662568077132164,0.0,0.00039739454397821493,False
143,0.0023512527614002465,0.0,0.00039739454397821493,False
144,0.005864732442773857,0.0,0.00039739454397821493,False
145,0.0012475603284656245,0.0,0.00039739454397821493,False
146,0.0009206840071556144,0.0,0.00039739454397821493,False
147,0.0019855885271908846,0.0,0.00039739454397821493,False
148,0.000722160416216866,0.0,0.00039739454397821493,False
149,0.0024348230830355533,0.0,0.00039739454397821493,False
150,0.003426735803145675,0.0,0.00039739454397821493,False
151,0.002014855770767099,0.0,0.00039739454397821493,False
152,0.0012394501284234138,0.0,0.00039739454397821493,False
153,0.0003614328255707733,0.0,0.00039739454397821493,False
154,0.0012817642153777342,0.0,0.00039739454397821493,False
155,0.0028343385868083715,0.0,0.00039739454397821493,False
156,0.0009714609115007988,0.0,0.00039739454397821493,False
157,0.0015807837626198307,0.0,0.00039739454397821493,False
158,0.0008741385116763922,0.0,0.00039739454397821493,False
159,0.001002491241933967,0.0,0.00039739454397821493,False
160,0.004836500131318644,0.0,0.00039739454397821493,False
161,0.002666140091378111,0.0,0.00039739454397821493,False
162,0.004798417453116599,0.0,0.00039739454397821493,False
163,0.001258138850062096,0.0,0.00039739454397821493,False
164,0.0005684192339003857,0.0,0.00039739454397821493,False
165,0.0023103491440679136,0.0,0.00039739454397821493,False
166,0.0010818301547033116,0.0,0.00039739454397821493,False
167,0.0011911415459735508,0.0,0.00039739454397821493,False
168,0.001908717936089488,0.0,0.00039739454397821493,False
169,0.0010402213026736717,0.0,0.00039739454397821493,False
170,0.0019214121621189406,0.0,0.00039739454397821493,False
171,0.00302651506467555,0.0,0.00039739454397821493,False
172,0.0005176423296688881,0.0,0.00039739454397821493,False
173,0.0031545151775844715,0.0,0.00039739454397821493,False
174,0.0032402012034253858,0.0,0.00039739454397821493,False
175,0.0012010148327590286,0.0,0.00039739454397821493,False
176,0.0022814345180677265,0.0,0.00039739454397821493,False
177,0.0006682099553927401,0.0,0.00039739454397821493,False
178,0.0036383062376899034,0.0,0.00039739454397821493,False
179,0.0007136975988260019,0.0,0.00039739454397821493,False
180,0.0003233501472550415,0.0,0.00039739454397821493,False
181,0.0063344188072278484,0.0,0.00039739454397821493,False
182,0.0007553064509693286,0.0,0.00039739454397821493,False
183,0.00047215468612193945,0.0,0.00039739454397821493,False
184,0.0009393727289079834,0.0,0.00039739454397821493,False
185,0.0009654664158915693,0.0,0.00039739454397821493,False
186,0.0021234619269989707,0.0,0.00039739454397821493,False
187,0.0016252135538934454,0.0,0.00039739454397821493,False
188,0.0020592855619270267,0.0,0.00039739454397821493,False
189,0.0021343930661714694,0.0,0.00039739454397821493,False
190,0.0014753511628669003,0.0,0.00039739454397821493,False
191,0.002459506300397152,0.0,0.00039739454397821493,False
192,0.0033749010467545304,0.0,0.00039739454397821493,False
193,0.0011495326938302242,0.0,0.00039739454397821493,False
194,0.0010437474766149535,0.0,0.00039739454397821493,False
195,0.001211593354469187,0.0,0.00039739454397821493,False
196,0.0018124533884247285,0.0,0.00039739454397821493,False
197,0.0034584713682761503,0.0,0.00039739454397821493,False
198,0.001636144693065944,0.0,0.00039739454397821493,False
199,0.0038216672807038776,0.0,0.00039739454397821493,False
200,0.00304696687339856,0.0,0.00039739454397821493,False
201,0.0012281663720159486,0.0,0.00039739454397821493,False
202,0.0018932027708160604,0.0,0.00039739454397821493,False
203,0.0011058081373676032,0.0,0.00039739454397821493,False
204,0.0033713748728132487,0.0,0.00039739454397821493,False
205,0.0021262828661292588,0.0,0.00039739454397821493,False
206,0.0037433862199804935,0.0,0.00039739454397821493,False
207,0.0007080557205654259,0.0,0.00039739454397821493,False
208,0.00364535858545878,0.0,0.00039739454397821493,False
209,0.001096287467817092,0.0,0.00039739454397821493,False
210,0.0003631959124277273,0.0,0.00039739454397821493,False
211,0.000627306338174094,0.0,0.00039739454397821493,False
212,0.002428828587426324,0.0,0.00039739454397821493,False
213,0.002320222431080765,0.0,0.00039739454397821493,False
214,0.0011096869286575384,0.0,0.00039739454397821493,False
215,0.0006787884771028985,0.0,0.00039739454397821493,False
216,0.000928794207197825,0.0,0.00039739454397821493,False
217,0.0011738632937294824,0.0,0.00039739454397821493,False
218,0.0010307006331231605,0.0,0.00039739454397821493,False
219,0.0005581933295388808,0.0,0.00039739454397821493,False
220,0.0003663694690203556,0.0,0.00039739454397821493,False
221,0.0027327847782316894,0.0,0.00039739454397821493,False
222,0.0036058654376347477,0.0,0.00039739454397821493,False
223,0.00047144945131094573,0.0,0.00039739454397821493,False
224,0.0006618628423211703,0.0,0.00039739454397821493,False
225,0.0016051143626327757,0.0,0.00039739454397821493,False
226,0.001024706137513931,0.0,0.00039739454397821493,False
227,0.0022860185441686554,0.0,0.00039739454397821493,False
228,0.0006311851293503423,0.0,0.00039739454397821493,False
229,0.00422964560186756,0.0,0.00039739454397821493,False
230,0.0007292127639857426,0.0,0.00039739454397821493,False
231,0.0013233730675210609,0.0,0.00039739454397821493,False
232,0.003032862177633433,0.0,0.00039739454397821493,False
233,0.0023960351700225146,0.0,0.00039739454397821493,False
234,0.0009813341983999635,0.0,0.00039739454397821493,False
235,0.001625918788704439,0.0,0.00039739454397821493,False
236,0.0020356601967250754,0.0,0.00039739454397821493,False
237,0.0024563327439182103,0.0,0.00039739454397821493,False
238,0.002047649188057221,0.0,0.00039739454397821493,False
239,0.0008744911290250457,0.0,0.00039739454397821493,False
240,0.0012549652935831546,0.0,0.00039739454397821493,False
241,0.0020321340227837936,0.0,0.00039739454397821493,False
242,0.003182019334076358,0.0,0.00039739454397821493,False
243,0.0012200561718600511,0.0,0.00039739454397821493,False
244,0.0019912304055651475,0.0,0.00039739454397821493,False
245,0.0018515939187864205,0.0,0.00039739454397821493,False
246,0.0017867123189034828,0.0,0.00039739454397821493,False
247,0.0005737084946986215,0.0,0.00039739454397821493,False
