steps,time,reward,delta,converged
1,0.030885404637274405,-3.568862275449102,0,False
2,0.026955131200111282,-2.5808383233532934,0,False
3,0.001861467205799272,1.8055555555555556,100.00051204226622,False
4,0.005852743451441711,-0.10619469026548672,100.00051204226622,False
5,0.002339616387416754,1.2444444444444445,100.00051204226622,False
6,0.006107333207637566,-0.9809523809523809,100.00051204226622,False
7,0.015092376940856411,-1.341549295774648,100.00051204226622,False
8,0.003885491028540855,0.36486486486486486,100.00051204226622,False
9,0.0033770167510738247,-2.4696969696969697,100.00051204226622,False
10,0.012095129119643389,-4.057522123893805,100.00051204226622,False
11,0.0024316495266702987,-3.0638297872340425,100.00051204226622,False
12,0.0027465368564207893,0.8703703703703703,100.00051204226622,False
13,0.0037000142810938996,0.463768115942029,100.00051204226622,False
14,0.004530428236193984,0.32894736842105265,100.00051204226622,False
15,0.004081193680576689,-0.9733333333333334,100.00051204226622,False
16,0.006675752441424265,-2.6610169491525424,100.00051204226622,False
17,0.013215747187359739,-3.396761133603239,100.00051204226622,False
18,0.006459245363657828,-1.8434782608695652,100.00051204226622,False
19,0.0022239578834160056,-3.8529411764705883,100.00051204226622,False
20,0.003121369142718322,0.7413793103448276,100.00051204226622,False
21,0.0017041998494278232,-0.9411764705882353,100.00051204226622,False
22,0.005299134148117446,-0.9811320754716981,100.00051204226622,False
23,0.003933799611104405,-0.9736842105263158,100.00051204226622,False
24,0.0013469984326093254,-0.9,100.00051204226622,False
25,0.002850206369203079,-0.9649122807017544,100.00051204226622,False
26,0.005130230417762505,-2.0104166666666665,100.00051204226622,False
27,0.0033124877686532272,1.525,100.00051204226622,False
28,0.0040804884456520085,-2.8653846153846154,100.00051204226622,False
29,0.0056122583910109825,0.8703703703703703,100.00051204226622,False
30,0.005181007321880315,-2.0,100.00051204226622,False
31,0.002592795673990622,-2.979591836734694,100.00051204226622,False
32,0.002008508657809216,2.0606060606060606,100.00051204226622,False
33,0.002070921935910519,-0.95,100.00051204226622,False
34,0.0013022160239870573,3.04,100.00051204226622,False
35,0.002012740066220431,2.0606060606060606,100.00051204226622,False
36,0.0017285304493270814,1.9705882352941178,100.00051204226622,False
37,0.001648133684284403,2.0606060606060606,100.00051204226622,False
38,0.0011047502850942692,-0.9090909090909091,100.00051204226622,False
39,0.0013452353455249977,2.740740740740741,100.00051204226622,False
40,0.0013586348065928178,2.8846153846153846,100.00051204226622,False
41,0.004444036975428389,-3.45,100.00051204226622,False
42,0.002310701761416567,-3.108695652173913,100.00051204226622,False
43,0.001940453501219963,1.8857142857142857,100.00051204226622,False
44,0.0016527177103853319,2.2580645161290325,100.00051204226622,False
45,0.0015173126323588804,2.3666666666666667,100.00051204226622,False
46,0.0015613898062838416,2.3666666666666667,100.00051204226622,False
47,0.0007704689987804159,5.733333333333333,100.00051204226622,False
48,0.0016054669802088029,2.2580645161290325,100.00051204226622,False
49,0.004134791523711101,0.44285714285714284,100.00051204226622,False
50,0.0016573017364862608,-0.9393939393939394,100.00051204226622,False
51,0.0016269766408640862,3.590909090909091,100.00051204226622,False
52,0.0021157043443054135,-3.3658536585365852,100.00051204226622,False
53,0.0014527836497109092,-0.9285714285714286,100.00051204226622,False
54,0.001515196928039586,2.607142857142857,100.00051204226622,False
55,0.0013357146760881733,2.8846153846153846,100.00051204226622,False
56,0.0014404420412574837,3.391304347826087,100.00051204226622,False
57,0.001007075268034896,4.9411764705882355,100.00051204226622,False
58,0.0012641333457850124,3.04,100.00051204226622,False
59,0.0007613009468059317,5.733333333333333,100.00051204226622,False
60,0.001851946536135074,-0.9459459459459459,100.00051204226622,False
61,0.001235923954482132,3.590909090909091,100.00051204226622,False
62,0.002883352404069228,-0.9642857142857143,100.00051204226622,False
63,0.002343495178820376,-0.9555555555555556,100.00051204226622,False
64,0.0008022045640245778,5.733333333333333,100.00051204226622,False
65,0.0010705463982958463,4.9411764705882355,100.00051204226622,False
66,0.0018808611621352611,2.4827586206896552,100.00051204226622,False
67,0.0016178085886622284,-0.9375,100.00051204226622,False
68,0.001157642893758748,3.391304347826087,100.00051204226622,False
69,0.0008773120680416469,5.3125,100.00051204226622,False
70,0.001388607284752652,3.2083333333333335,100.00051204226622,False
71,0.0012867008588273166,-0.92,100.00051204226622,False
72,0.0014693566672576708,2.4827586206896552,100.00051204226622,False
73,0.0011435381982209947,3.8095238095238093,100.00051204226622,False
74,0.0043474198103012895,-3.45,100.00051204226622,False
75,0.0009266785029922175,5.733333333333333,100.00051204226622,False
76,0.0010197694939506619,4.05,100.00051204226622,False
77,0.0012112407371205336,3.2083333333333335,100.00051204226622,False
78,0.000711934511855361,6.214285714285714,100.00051204226622,False
79,0.0014541941195602703,-0.9285714285714286,100.00051204226622,False
80,0.000832882276881719,5.3125,100.00051204226622,False
81,0.0007651797379821801,5.733333333333333,100.00051204226622,False
82,0.0008695544856891502,5.3125,100.00051204226622,False
83,0.0008247720768395084,5.733333333333333,100.00051204226622,False
84,0.0007253339726958075,6.769230769230769,100.00051204226622,False
85,0.0012941058239448466,3.04,100.00051204226622,False
86,0.0008596811985626118,-0.8823529411764706,100.00051204226622,False
87,0.0008335875115790259,6.769230769230769,100.00051204226622,False
88,0.0008826013288398826,5.3125,100.00051204226622,False
89,0.0014566624411145312,3.2083333333333335,100.00051204226622,False
90,0.0007757582595786516,5.733333333333333,100.00051204226622,False
91,0.001212651206742521,3.391304347826087,100.00051204226622,False
92,0.0007810475203768874,6.214285714285714,100.00051204226622,False
93,0.0007069978685194656,6.769230769230769,100.00051204226622,False
94,0.0008667335464451753,4.9411764705882355,100.00051204226622,False
95,0.0007507224247547128,6.769230769230769,100.00051204226622,False
96,0.0014351527802318742,-4.592592592592593,100.00051204226622,False
97,0.0008769594505793066,4.9411764705882355,100.00051204226622,False
98,0.0015025027018964465,-4.233333333333333,100.00051204226622,False
99,0.0009305572941684659,4.611111111111111,100.00051204226622,False
100,0.0007690585291584284,6.769230769230769,100.00051204226622,False
101,0.0013124419283485622,-4.730769230769231,100.00051204226622,False
102,0.0012521443543391797,5.3125,100.00051204226622,False
103,0.0007747004074190045,5.733333333333333,100.00051204226622,False
104,0.0009573562158493587,4.315789473684211,100.00051204226622,False
105,0.0008572128767809772,4.9411764705882355,100.00051204226622,False
106,0.0011883206066158891,-0.9090909090909091,100.00051204226622,False
107,0.001594183223460277,-4.03125,100.00051204226622,False
108,0.000971460911387112,4.9411764705882355,100.00051204226622,False
109,0.0020719797880701663,-6.0256410256410255,100.00051204226622,False
110,0.0016841006581671536,-0.9375,100.00051204226622,False
111,0.000759537859721604,5.733333333333333,100.00051204226622,False
112,0.0018343156664286653,-3.7714285714285714,100.00051204226622,False
113,0.0020702167009858385,-3.9393939393939394,100.00051204226622,False
114,0.0007940943639823672,5.733333333333333,100.00051204226622,False
115,0.0009598245376309933,4.315789473684211,100.00051204226622,False
116,0.0010176537896313675,-0.9,100.00051204226622,False
117,0.000888595824562799,4.9411764705882355,100.00051204226622,False
118,0.00082089328566326,5.3125,100.00051204226622,False
119,0.0011340175285567966,-0.9047619047619048,100.00051204226622,False
120,0.0009922653375724622,4.315789473684211,100.00051204226622,False
121,0.00082089328566326,5.733333333333333,100.00051204226622,False
122,0.0013804970847104414,-0.9130434782608695,100.00051204226622,False
123,0.0015977093974015588,-0.9354838709677419,100.00051204226622,False
124,0.0013653345367856673,2.8846153846153846,100.00051204226622,False
125,0.0010800670677326707,5.3125,100.00051204226622,False
126,0.0012817642152640474,-0.9047619047619048,100.00051204226622,False
127,0.002267682439651253,-7.704545454545454,100.00051204226622,False
128,0.000961235007025607,-0.8888888888888888,100.00051204226622,False
129,0.0006720887467963621,6.769230769230769,100.00051204226622,False
130,0.0010631414329509425,3.8095238095238093,100.00051204226622,False
131,0.0008388767726046353,5.3125,100.00051204226622,False
132,0.0007764634945033322,5.733333333333333,100.00051204226622,False
133,0.0011022819635400083,-5.619047619047619,100.00051204226622,False
134,0.001117797128699749,-0.9090909090909091,100.00051204226622,False
135,0.0008677913986048225,4.9411764705882355,100.00051204226622,False
136,0.000773289937797017,5.733333333333333,100.00051204226622,False
137,0.0013699185631139699,5.3125,100.00051204226622,False
138,0.003329766020669922,-3.425,100.00051204226622,False
139,0.0008286508682431304,5.733333333333333,100.00051204226622,False
140,0.0018272633190008492,-0.9444444444444444,100.00051204226622,False
141,0.0012623702587006846,-0.9130434782608695,100.00051204226622,False
142,0.0007567169204776292,6.769230769230769,100.00051204226622,False
143,0.0007690585293858021,5.733333333333333,100.00051204226622,False
144,0.000832882276881719,5.733333333333333,100.00051204226622,False
145,0.0013163207195248106,-0.9230769230769231,100.00051204226622,False
146,0.0009566509809246782,-0.8947368421052632,100.00051204226622,False
147,0.0007041769292754907,6.214285714285714,100.00051204226622,False
148,0.0015240123627791036,-0.9285714285714286,100.00051204226622,False
149,0.0015370592061572097,-0.9130434782608695,100.00051204226622,False
150,0.0012489707978602382,-0.92,100.00051204226622,False
151,0.0007613009465785581,5.733333333333333,100.00051204226622,False
152,0.0007094661900737265,6.214285714285714,100.00051204226622,False
153,0.0010708990157581866,3.8095238095238093,100.00051204226622,False
154,0.000656926198871588,6.769230769230769,100.00051204226622,False
155,0.0015807837626198307,-0.9310344827586207,100.00051204226622,False
156,0.000710171424998407,6.214285714285714,100.00051204226622,False
157,0.0007764634942759585,5.733333333333333,100.00051204226622,False
158,0.001254260058658474,4.611111111111111,100.00051204226622,False
159,0.001367097623869995,-0.92,100.00051204226622,False
160,0.000878369920201294,5.733333333333333,100.00051204226622,False
161,0.0007447279292591702,6.214285714285714,100.00051204226622,False
162,0.001988762083783513,-0.9310344827586207,100.00051204226622,False
163,0.0008120778509237425,5.733333333333333,100.00051204226622,False
164,0.0006706782771743747,6.769230769230769,100.00051204226622,False
165,0.0007627114162005455,5.733333333333333,100.00051204226622,False
166,0.0015060288758377283,-0.9310344827586207,100.00051204226622,False
167,0.0008709649550837639,4.9411764705882355,100.00051204226622,False
168,0.0010243535200515907,-0.8888888888888888,100.00051204226622,False
169,0.003298383073115474,-7.061538461538461,100.00051204226622,False
170,0.0016738747538056487,-0.875,100.00051204226622,False
171,0.0010345794244130957,4.05,100.00051204226622,False
172,0.0011766842328597704,4.611111111111111,100.00051204226622,False
