episode,length,time,reward,delta
0,104.0,0.007133802432008451,0.0,-1.7775820535338228e-06
1,11.0,0.0006343586859429706,0.0,-0.0007230113974403624
2,23.0,0.0011731580590321755,0.0,1.904713223381577e-05
3,19.0,0.0009707556766898051,0.0,-0.00040666308164372046
4,18.0,0.0011001662591070271,0.0,-7.230113974403618e-05
5,40.0,0.0026731924391469875,0.0,-1.2377639739820899e-05
6,15.0,0.0028576113344342957,0.0,-0.00011679722912491734
7,11.0,0.0018448941882525105,0.0,-0.0007751863504014523
8,60.0,0.0030462616385875663,0.0,9.663222530623412e-05
9,48.0,0.002381225239560081,0.0,-0.0008345440389137645
10,4.0,0.00027010492135559616,0.0,9.66322253062341e-06
11,27.0,0.0013515824587102543,0.0,4.4905138220204994e-05
12,37.0,0.0018142164752816825,0.0,4.490513822020501e-06
13,13.0,0.0006957141118846266,0.0,-0.00011156025075718601
14,15.0,0.0008558024073863635,0.0,-6.962607416941143e-05
15,19.0,0.0018205635883532523,0.0,-0.0005602059215193879
16,11.0,0.0006040335903207961,0.0,-6.962607416941132e-06
17,9.0,0.000497895755756872,0.0,4.490513822020365e-07
18,41.0,0.002020497648913988,0.0,4.490513822019552e-08
19,14.0,0.0007316810857673772,0.0,4.4905138220331046e-09
20,8.0,0.0004651023383530628,0.0,0.00012072992591264979
21,28.0,0.001416464058593192,0.0,-0.00030036704155253675
22,41.0,0.001997224901174377,0.0,-3.0036704155253713e-05
23,23.0,0.0011749211458891295,0.0,-4.42264407540979e-05
24,17.0,0.0031739091340341474,0.0,0.00010921940602600965
25,21.0,0.0011343701460191369,0.0,8.048344983403673e-05
26,20.0,0.001234866102322485,0.0,1.092194060260096e-05
27,10.0,0.0005465569556690753,0.0,-0.0002045714907620529
28,39.0,0.002001103692464312,0.0,0.00019397726591901778
29,15.0,0.0008156040247513374,0.0,-9.60404990447017e-05
30,7.0,0.000407625703701342,0.0,-0.0001571028913902887
31,25.0,0.001313147163045869,0.0,0.00014069634150956569
32,23.0,0.001271185693553889,0.0,1.4069634150956536e-05
33,12.0,0.000727802294477442,0.0,0.00010060547605144382
34,17.0,0.0019323433012914393,0.0,5.2977009264880046e-05
35,6.0,0.0008995269638489845,0.0,0.0001210957192522014
36,55.0,0.003057898012457372,0.0,0.00012919773067268664
37,67.0,0.005242010130700692,0.0,3.679065919630296e-05
38,7.0,0.0004203199298444815,0.0,0.00012127883745869652
39,19.0,0.0011646952416413114,0.0,1.939772659190176e-05
40,63.0,0.00794482243065886,0.0,-4.8674594484187424e-05
41,16.0,0.0009104581029077963,0.0,1.2127883745869644e-05
42,30.0,0.00153071209308564,0.0,5.5520018768986674e-05
43,38.0,0.0019136545794253834,0.0,1.2919773067268691e-05
44,26.0,0.001368155476143329,0.0,1.9397726591901653e-06
45,19.0,0.0009880339288201867,0.0,1.9397726591901653e-07
46,33.0,0.0016502493886036973,0.0,0.00010298353664152652
47,13.0,0.001026469224370885,0.0,0.00012718623281311064
48,10.0,0.0009792184940806692,0.0,1.0298353664152653e-05
49,4.0,0.0006202539902915305,0.0,1.0298353664152762e-06
50,25.0,0.001480640423665136,0.0,0.00010480370404204318
51,14.0,0.0007553064508556417,0.0,0.0002347475838727323
52,25.0,0.0012680121370749475,0.0,0.00011006264475865046
53,42.0,0.0020723324054188197,0.0,4.593862238726727e-05
54,19.0,0.0009704030592274648,0.0,9.432622304209733e-05
55,15.0,0.0007806949031419208,0.0,9.432622304209737e-06
56,20.0,0.0010490367374131893,0.0,0.00016108034426703575
57,6.0,0.0003681325559909965,0.0,1.0480370404204319e-05
58,9.0,0.0008349979812010133,0.0,0.00012144736932435812
59,22.0,0.002483131665599103,0.0,0.00011966790151563653
60,9.0,0.0009979072158330382,0.0,0.00016494473981559004
61,8.0,0.0006893669989267437,0.0,1.1966790151563645e-05
62,18.0,0.0009570035985007053,0.0,9.432622304209656e-07
63,9.0,0.0004961326687862311,0.0,0.00012299849559730945
64,27.0,0.0013618083630717592,0.0,1.2299849559730953e-05
65,4.0,0.0002644630430950201,0.0,1.048037040420421e-06
66,16.0,0.0008251246943018486,0.0,9.432622304208571e-08
67,19.0,0.0010878246504262279,0.0,0.00013306474758942728
68,30.0,0.001550458667111343,0.0,1.3306474758942728e-05
69,17.0,0.0009495986332694883,0.0,0.00010295023824601601
70,27.0,0.002165423396490951,0.0,0.00023673310030181943
71,72.0,0.0041333810542028004,0.0,-0.0005152330092716055
72,19.0,0.0010268218417195385,0.0,-0.00013273332061841266
73,27.0,0.0013663923890590013,0.0,1.0480370404205024e-07
74,39.0,0.002075505961897761,0.0,-1.3273332061841274e-05
75,33.0,0.0016498967712550439,0.0,0.0002382648149153512
76,38.0,0.0027906140303457505,0.0,0.00012292428100373138
77,11.0,0.0016072300670657569,0.0,0.00012340398133013825
78,22.0,0.0011830313459313402,0.0,1.2340398133013842e-05
79,9.0,0.0005701823207573398,0.0,7.678801473835574e-05
80,34.0,0.0016982053537049069,0.0,4.9268306406900466e-05
81,18.0,0.0009270311202271841,0.0,0.00022325526503122806
82,9.0,0.0004936643470045965,0.0,0.00011555757979324508
83,9.0,0.0004919012600339556,0.0,0.00012469192049562727
84,22.0,0.001107571224338244,0.0,0.00012292835127455687
85,28.0,0.0015144916932285923,0.0,-0.000228861651387988
86,9.0,0.0004926064948449493,0.0,1.2469192049562741e-05
87,16.0,0.0008286508682431304,0.0,2.2325526503122798e-05
88,9.0,0.0007115818945067076,0.0,1.7971747179259498e-05
89,14.0,0.0007912734248520792,0.0,0.00010286337602845846
90,13.0,0.001617455971313575,0.0,0.0001175948601908019
91,22.0,0.0013152628673651634,0.0,0.00012094167510304705
92,12.0,0.0006445845901907887,0.0,2.2325526503123015e-06
93,9.0,0.0004933117296559431,0.0,0.00010500268500687304
94,27.0,0.0016213347626035102,0.0,9.513700385633311e-05
95,44.0,0.002415076509123537,0.0,0.00012395362684563917
96,21.0,0.0011273177981365734,0.0,1.2395362684563906e-05
97,13.0,0.0006953614945359732,0.0,0.0002786183090904334
98,22.0,0.001122381154686991,0.0,0.00013057233758079705
99,21.0,0.0011156814242667679,0.0,0.00011260458836779639
100,9.0,0.0006237801642328122,0.0,1.7971747179259417e-06
101,15.0,0.0016960896493856126,0.0,1.3057233758079673e-05
102,14.0,0.0009883865461688401,0.0,2.2325526503121388e-07
