episode,length,time,reward,delta
0,35.0,0.00270633847389945,0.0,0.0
1,29.0,0.0015017974671991396,0.0,0.0
2,11.0,0.0005945129207702848,0.0,0.0
3,83.0,0.004142901723753312,0.0,0.0
4,69.0,0.004100235019507181,0.0,0.0
5,45.0,0.0033315291076974063,0.0,0.0
6,31.0,0.001611461475647502,0.0,0.0
7,18.0,0.0012849377717998323,0.0,0.0
8,57.0,0.0028837050214178817,0.0,0.0
9,78.0,0.00392992081981447,0.0,0.0
10,107.0,0.008103147639133113,0.0,0.0
11,113.0,0.005754715816863154,0.0,0.0
12,71.0,0.004914428574693375,0.0,0.0
13,106.0,0.006459950598298292,0.0,0.0
14,13.0,0.0007214551814627157,0.0,0.0
15,134.0,0.008433550134270718,0.0,0.0
16,154.0,0.00994698397528282,0.0,0.0
17,52.0,0.003643948115893636,0.0,0.0
18,87.0,0.008174728969436273,0.0,0.0
19,147.0,0.00780659641350212,0.0,0.0
20,123.0,0.007277317710077114,0.0,0.0
21,55.0,0.002800487317244915,0.0,0.0
22,194.0,0.011131425790779303,0.0,0.0
23,59.0,0.0030533139864132863,0.0,0.0
24,120.0,0.005888005190570311,0.0,0.0
25,16.0,0.0012264032849316209,0.0,0.0
26,42.0,0.0022412361355463872,0.0,0.0
27,171.0,0.009371512393613557,0.0,0.0
28,133.0,0.006958904206214811,0.0,0.0
29,71.0,0.004483882740601075,0.0,0.0
30,26.0,0.0013752078239122056,0.0,0.0
31,29.0,0.0017221833363691985,0.0,0.0
32,69.0,0.003456355663956856,0.0,0.0
33,42.0,0.002646040900117441,0.0,0.0
34,57.0,0.003521237263896637,0.0,0.0
35,60.0,0.00356919322905469,0.0,0.0
36,26.0,0.0017881227884686268,0.0,0.0
37,121.0,0.007573163700897112,0.0,0.0
38,71.0,0.0042232984888528335,0.0,0.0
39,104.0,0.005366484069611488,0.0,0.0
40,18.0,0.0009982598331816916,0.0,0.0
41,89.0,0.0049948253397928966,0.0,0.0
42,164.0,0.00866768808168672,0.0,0.0
43,61.0,0.003074471029833603,0.0,0.0
44,60.0,0.003915816124106186,0.0,0.0
45,145.0,0.00814017246517551,0.0,0.0
46,241.0,0.015057115201898341,0.0,0.0
47,119.0,0.006391190207125419,0.0,0.0
48,143.0,0.008236084395434773,0.0,0.0
49,27.0,0.0013692133282461327,0.0,0.0
50,27.0,0.001368508093435139,0.0,0.0
51,119.0,0.006383785241894202,0.0,0.0
52,198.0,0.010919502738943265,0.0,0.0
53,57.0,0.0030145260734002477,0.0,0.0
54,134.0,0.008180018230291353,0.0,0.0
55,80.0,0.004526549444904049,0.0,0.0
56,41.0,0.0025649389002069256,0.0,0.0
57,30.0,0.0015409379975608317,0.0,0.0
58,145.0,0.008566839507921031,0.0,0.0
59,37.0,0.0018293790231496132,0.0,0.0
