steps,time,reward,delta,converged
1,0.015223550610244274,-0.36477987421383645,100.0,False
2,0.0048164009399442875,-0.9636363636363636,100.0,False
3,0.04878955265212426,-3.1736526946107784,100.0,False
4,0.05013584584958153,-1.7904191616766467,100.0,False
5,0.043040126096002496,-1.3952095808383234,100.0,False
6,0.004614351174950571,0.3116883116883117,100.0,False
7,0.012667779762068676,-0.4846938775510204,100.0,False
8,0.037814336365045165,-1.202928870292887,100.0,False
9,0.009695215158444626,-0.00980392156862745,100.0,False
10,0.04133839456835631,-1.3952095808383234,100.0,False
11,0.03521625143048368,-1.3952095808383234,100.0,False
12,0.017277899528835405,-0.5280373831775701,100.0,False
13,0.040153600135454326,-1.0,100.0,False
14,0.014609291115903034,-0.44808743169398907,100.0,False
15,0.03572261000317667,-1.0,100.0,False
16,0.03708018695760984,-1.1976047904191616,100.0,False
17,0.04148719910745058,-1.1976047904191616,100.0,False
18,0.04193467057621092,-1.0,100.0,False
19,0.030903035506980814,-1.1976047904191616,100.0,False
20,0.03131771355856472,-1.0,100.0,False
21,0.031175961366898264,-1.0,100.0,False
22,0.008791104168722086,-0.11403508771929824,100.0,False
23,0.030501756916237355,-1.0,100.0,False
24,0.030171707038334716,-1.0,100.0,False
25,0.03260794059087857,-1.0,100.0,False
26,0.03373102698014918,-1.0,100.0,False
27,0.026060188262363226,-0.7755555555555556,100.0,False
28,0.030990484619906056,-1.0,100.0,False
29,0.030399145255159965,-1.0,100.0,False
30,0.03068723366368431,-1.0,100.0,False
31,0.033760646841528796,-1.0,100.0,False
32,0.03327332960725471,-1.0,100.0,False
33,0.03593171211605295,-1.0,100.0,False
34,0.0322221771657496,-1.0,100.0,False
35,0.030059222090585536,-1.0,100.0,False
36,0.029175562909586006,-1.0,100.0,False
37,0.02865862581438705,-1.0,100.0,False
38,0.027655429337755777,-1.0,100.0,False
39,0.029467530108831852,-1.0,100.0,False
40,0.03093159751551866,-1.0,100.0,False
41,0.02846116007594901,-1.0,100.0,False
42,0.02809514322416362,-1.0,100.0,False
43,0.02868542473652269,-1.0,100.0,False
44,0.027938933720179193,-1.0,100.0,False
45,0.028413204111075174,-1.0,100.0,False
46,0.02791707144206157,-1.0,100.0,False
47,0.028794383510557964,-1.0,100.0,False
48,0.027768619520429638,-1.0,100.0,False
