episode,length,time,reward,delta
0,500.0,0.03204022659201655,-2481.0,-0.8999999999999999
1,432.0,0.027030238704355725,-2114.0,100.0
2,382.0,0.02525445752462474,-1965.0,50.0
3,96.0,0.0052522360351758834,-194.0,25.0
4,126.0,0.008642652247090155,-1115.0,12.5
5,71.0,0.0040469897935508925,-268.0,6.25
6,53.0,0.0027923771172027045,-52.0,3.125
7,41.0,0.002222900031028985,59.0,1.5625
8,47.0,0.005029381843996816,-46.0,0.78125
9,51.0,0.0029976004384479893,-248.0,0.390625
10,20.0,0.0011234390071876987,80.0,0.1953125
11,24.0,0.0015998251014934795,76.0,0.09765625
12,68.0,0.004628103253253357,-67.0,0.048828125
13,64.0,0.005305481261075329,-162.0,0.0244140625
14,29.0,0.002082910927128978,71.0,0.01220703125
15,20.0,0.001155879806901794,80.0,0.006103515625
16,20.0,0.001101929346077668,80.0,0.0030517578125
17,43.0,0.002451748718158342,-240.0,0.00152587890625
18,26.0,0.0014623043193751073,-124.0,0.000762939453125
19,22.0,0.0013706237978112767,78.0,0.0003814697265625
20,127.0,0.008599985542332433,-621.0,0.00019073486328125
21,39.0,0.002270150761887635,-137.0,9.5367431640625e-05
22,47.0,0.003405931377074012,-46.0,4.76837158203125e-05
23,62.0,0.005377767825848423,-358.0,2.384185791015625e-05
24,20.0,0.0012733013982142438,80.0,1.1920928955078125e-05
25,60.0,0.003871033715313388,-455.0,5.9604644775390625e-06
26,56.0,0.0030674186823489435,-352.0,2.9802322387695312e-06
27,57.0,0.004245866001838294,-155.0,1.4901161193847656e-06
28,28.0,0.003641479794168845,-27.0,7.450580596923828e-07
29,105.0,0.007725494413534761,-500.0,3.725290298461914e-07
30,15.0,0.0010169485544793133,85.0,1.862645149230957e-07
31,40.0,0.0027084541779913707,-39.0,9.313225746154785e-08
32,25.0,0.003780411046136578,75.0,4.6566128730773926e-08
33,18.0,0.0010761882763290487,82.0,2.3283064365386963e-08
34,34.0,0.0018431311013955565,-33.0,1.1641532182693481e-08
35,20.0,0.0014598359975934727,80.0,5.820766091346741e-09
36,28.0,0.003514537533192197,72.0,2.9103830456733704e-09
37,40.0,0.003976466315180005,-39.0,1.4551915228366852e-09
38,44.0,0.004017722550088365,-340.0,7.275957614183426e-10
39,33.0,0.002934834543339093,-32.0,3.637978807091713e-10
40,28.0,0.0015934779885355965,72.0,1.8189894035458565e-10
41,18.0,0.0010278796939928725,82.0,9.094947017729282e-11
42,24.0,0.0014235164062483818,-23.0,4.547473508864641e-11
43,28.0,0.004539596288395842,72.0,2.2737367544323206e-11
44,62.0,0.0038738546545573627,-358.0,1.1368683772161603e-11
45,18.0,0.0019788887966569746,-17.0,5.6843418860808015e-12
46,57.0,0.004328025853737927,-353.0,2.8421709430404007e-12
47,57.0,0.005309360052251577,-56.0,1.4210854715202004e-12
48,15.0,0.0008695544856891502,-14.0,7.105427357601002e-13
49,36.0,0.002000045840304665,-35.0,3.552713678800501e-13
50,36.0,0.0019513846405061486,-35.0,1.7053025658242404e-13
51,23.0,0.001355108632651536,77.0,8.526512829121202e-14
52,47.0,0.0026682557954700314,-46.0,4.263256414560601e-14
53,21.0,0.001711604814772727,79.0,2.842170943040401e-14
54,24.0,0.002989137621170812,-23.0,1.4210854715202004e-14
55,24.0,0.0022616879441557103,-23.0,0.0
56,46.0,0.00431462639289748,-144.0,0.0
57,21.0,0.002122756692187977,79.0,0.0
58,19.0,0.0016248609363174182,81.0,0.0
59,78.0,0.005771288834239385,-374.0,0.0
60,42.0,0.002238767814105813,58.0,0.0
61,35.0,0.0019397482665226562,-34.0,0.0
62,16.0,0.0008885958250175463,84.0,0.0
63,20.0,0.0015994724844858865,-19.0,0.0
64,18.0,0.0011096869284301647,82.0,0.0
65,22.0,0.0013142050152055162,78.0,0.0
66,71.0,0.005047717948400532,-268.0,0.0
67,83.0,0.006891201667258429,-478.0,0.0
68,19.0,0.0010888825026995619,81.0,0.0
69,28.0,0.0016287397274936666,-27.0,0.0
70,22.0,0.0012080671804142185,78.0,0.0
71,16.0,0.0008759015986470331,84.0,0.0
72,16.0,0.0014386789544005296,84.0,0.0
73,74.0,0.004769855444465065,-370.0,0.0
74,16.0,0.000898116494226997,-15.0,0.0
75,17.0,0.0009629980941099348,-16.0,0.0
76,19.0,0.0011932572501791583,-18.0,0.0
77,28.0,0.001600177719410567,-27.0,0.0
78,25.0,0.0013773235282315,-24.0,0.0
79,12.0,0.0007849263120078831,88.0,0.0
80,19.0,0.0011079238415732107,81.0,0.0
81,36.0,0.0038953643156673934,-134.0,0.0
82,18.0,0.0010053121809505683,-17.0,0.0
83,14.0,0.000791626041973359,86.0,0.0
84,20.0,0.0012415658329700818,80.0,0.0
85,29.0,0.0015564531627205724,-28.0,0.0
86,24.0,0.0013272518585836224,-23.0,0.0
87,12.0,0.000808904294444801,88.0,0.0
88,17.0,0.0009661716508162499,83.0,0.0
89,23.0,0.0012496760327849188,-22.0,0.0
90,37.0,0.0019626683965725533,-234.0,0.0
91,31.0,0.004526549444562988,-129.0,0.0
92,23.0,0.0016565965015615802,77.0,0.0
93,23.0,0.002503583474208426,-121.0,0.0
94,22.0,0.0017715497710923955,78.0,0.0
95,40.0,0.0022620405616180506,-138.0,0.0
96,20.0,0.0011139183370687533,-19.0,0.0
97,18.0,0.0043319046453689225,82.0,0.0
98,21.0,0.0027204431694372033,79.0,0.0
99,22.0,0.0012172352326160762,-21.0,0.0
100,106.0,0.0056217790606751805,-798.0,0.0
101,16.0,0.0009238575639756164,84.0,0.0
102,18.0,0.0016865689799487882,82.0,0.0
103,18.0,0.0011992517461294483,82.0,0.0
104,19.0,0.0015881887279647344,81.0,0.0
105,18.0,0.0011237916241952917,82.0,0.0
106,27.0,0.0015180178675109346,-323.0,0.0
107,35.0,0.0018329051972614252,-34.0,0.0
108,21.0,0.0011717475890691276,79.0,0.0
109,19.0,0.00104268962468268,-117.0,0.0
110,21.0,0.0011269651809016068,-119.0,0.0
111,18.0,0.001215119528296782,82.0,0.0
112,28.0,0.002752883969606046,-126.0,0.0
113,33.0,0.0020596381796167407,67.0,0.0
114,39.0,0.0022243105004235986,-137.0,0.0
115,21.0,0.001221114024247072,-20.0,0.0
116,32.0,0.001754976753545634,-130.0,0.0
117,13.0,0.0008501605293531611,87.0,0.0
118,15.0,0.001230987310918863,85.0,0.0
119,24.0,0.0013399460849541356,-23.0,0.0
120,17.0,0.0009407831985299708,-16.0,0.0
121,14.0,0.0015180178670561872,86.0,0.0
122,17.0,0.0013371251457101607,-16.0,0.0
123,20.0,0.0011297861196908343,80.0,0.0
124,44.0,0.0023875723527453374,-340.0,0.0
125,14.0,0.0007792844335199334,86.0,0.0
126,29.0,0.0015543374584012781,-28.0,0.0
127,22.0,0.001191141545859864,78.0,0.0
128,74.0,0.004209546410947951,-667.0,0.0
129,35.0,0.004224003723265923,-133.0,0.0
130,20.0,0.0014527836501656566,80.0,0.0
131,18.0,0.001011306676446111,82.0,0.0
132,114.0,0.006618628423893824,-1103.0,0.0
133,18.0,0.0010091909721268166,82.0,0.0
134,25.0,0.001416816676282906,75.0,0.0
135,23.0,0.003748675480892416,-22.0,0.0
136,14.0,0.0009492460158071481,86.0,0.0
137,29.0,0.0017140731365543616,-28.0,0.0
138,16.0,0.0009210366247316415,84.0,0.0
139,18.0,0.0011594059810704493,-17.0,0.0
140,18.0,0.0012475603284656245,82.0,0.0
141,17.0,0.000947482928950194,83.0,0.0
142,36.0,0.0019894673187081935,-233.0,0.0
143,19.0,0.0010381055985817511,81.0,0.0
144,64.0,0.005177833765628748,-261.0,0.0
145,26.0,0.00138331802418179,74.0,0.0
146,48.0,0.002661908682966896,-542.0,0.0
147,19.0,0.0010275270765305322,-18.0,0.0
148,25.0,0.0015197809543678886,-123.0,0.0
149,44.0,0.0023350323617705726,-241.0,0.0
150,39.0,0.0020303709361542133,-335.0,0.0
151,14.0,0.0012524969720288937,86.0,0.0
152,33.0,0.0024323547613676055,-131.0,0.0
153,14.0,0.0007725847030997102,86.0,0.0
154,23.0,0.0012747118676088576,-22.0,0.0
155,18.0,0.0009506564852017618,82.0,0.0
156,14.0,0.0007789318160575931,86.0,0.0
157,26.0,0.0017775442665879382,-223.0,0.0
158,14.0,0.0007651797382095538,86.0,0.0
159,16.0,0.0010899403546318354,84.0,0.0
160,41.0,0.0021886961444579356,-139.0,0.0
161,13.0,0.0029023937431702507,87.0,0.0
162,33.0,0.0025032308572008333,-32.0,0.0
163,14.0,0.0010814775373546581,86.0,0.0
164,42.0,0.003179551012635784,-140.0,0.0
165,14.0,0.001081830154362251,86.0,0.0
166,15.0,0.0012084197978765587,85.0,0.0
167,37.0,0.005667619321229722,-36.0,0.0
168,47.0,0.0036231436897651292,-343.0,0.0
169,22.0,0.0012595493194567098,78.0,0.0
170,29.0,0.0015458746411241009,-127.0,0.0
171,34.0,0.0017482770235801581,-231.0,0.0
172,48.0,0.0026552089525466727,-146.0,0.0
173,24.0,0.0012637807280952984,-23.0,0.0
174,18.0,0.0023554841704935825,82.0,0.0
175,25.0,0.0017577976927896088,-24.0,0.0
176,16.0,0.0008610916679572256,84.0,0.0
177,16.0,0.0010039017111012072,84.0,0.0
178,47.0,0.0025765752743609482,-145.0,0.0
179,15.0,0.0008060833552008262,-113.0,0.0
180,20.0,0.0010493893551029032,80.0,0.0
181,27.0,0.001761323866503517,73.0,0.0
182,39.0,0.0023523106137872674,-38.0,0.0
183,17.0,0.0017271199799324677,-16.0,0.0
184,16.0,0.0009340834681097476,84.0,0.0
185,16.0,0.0009834499028329446,84.0,0.0
186,44.0,0.002442580665956484,-241.0,0.0
187,19.0,0.0010053121809505683,-18.0,0.0
188,39.0,0.00198241497082563,-38.0,0.0
189,16.0,0.0008476922075715265,84.0,0.0
190,45.0,0.0023512527614002465,-341.0,0.0
191,23.0,0.0012764749544658116,-22.0,0.0
192,14.0,0.0015293016235773393,86.0,0.0
193,26.0,0.0022031534572306555,-25.0,0.0
194,17.0,0.0009094002502934018,-16.0,0.0
195,20.0,0.0010532681462791516,80.0,0.0
196,54.0,0.002776861952042964,-350.0,0.0
197,16.0,0.0008529814681423886,84.0,0.0
198,52.0,0.0026883549871854484,-249.0,0.0
199,36.0,0.0019372799447410216,-134.0,0.0
200,12.0,0.000662568077132164,88.0,0.0
201,18.0,0.0030074737255745276,82.0,0.0
202,16.0,0.0013477036677613796,84.0,0.0
203,16.0,0.0009294994420088187,84.0,0.0
204,12.0,0.0007711742332503491,88.0,0.0
205,19.0,0.0012743592501465173,-18.0,0.0
206,27.0,0.001470061901727604,-26.0,0.0
207,13.0,0.0007038243120405241,87.0,0.0
208,20.0,0.001246855093540944,80.0,0.0
209,43.0,0.0022729717006768624,-339.0,0.0
210,14.0,0.0007634166508978524,86.0,0.0
211,26.0,0.0036439481159504794,-124.0,0.0
212,18.0,0.001125554711506993,82.0,0.0
213,14.0,0.0007680006769987813,86.0,0.0
214,61.0,0.003134768604013516,-654.0,0.0
215,16.0,0.0009224470941262553,84.0,0.0
216,18.0,0.0010098962070514972,82.0,0.0
217,28.0,0.0016026460407374543,-27.0,0.0
218,16.0,0.0010656097551873245,84.0,0.0
219,16.0,0.0012073619459442853,84.0,0.0
220,13.0,0.0007447279290317965,87.0,0.0
221,33.0,0.0032796943510220444,-32.0,0.0
222,32.0,0.0016446075101157476,-229.0,0.0
223,14.0,0.0007574221549475624,86.0,0.0
224,17.0,0.0008998795815386984,83.0,0.0
225,12.0,0.0007309758507290098,88.0,0.0
226,18.0,0.0009799237291190366,82.0,0.0
227,16.0,0.0008808382422103023,-114.0,0.0
228,41.0,0.002756410143319954,-139.0,0.0
229,20.0,0.0012249928154233203,80.0,0.0
230,19.0,0.001153411484665412,81.0,0.0
231,15.0,0.0019302275968584581,-14.0,0.0
232,12.0,0.0014728828409715788,88.0,0.0
233,32.0,0.0017038472324202303,-130.0,0.0
234,12.0,0.0008603864334872924,88.0,0.0
235,20.0,0.0011477696066322096,-19.0,0.0
236,16.0,0.000872375424933125,84.0,0.0
237,34.0,0.0027683991347657866,-132.0,0.0
238,18.0,0.0010063700333375891,82.0,0.0
239,35.0,0.0018149217098653025,-133.0,0.0
240,25.0,0.00333893407287178,-24.0,0.0
241,16.0,0.0012486181808526453,84.0,0.0
242,24.0,0.001361455745609419,-23.0,0.0
243,24.0,0.0012546126758934406,-23.0,0.0
244,17.0,0.0009012900509333122,83.0,0.0
