steps,time,reward,delta,converged
1,0.0006868986771451091,0.0,0,False
2,0.00042349348626657957,0.0,0,False
3,0.0005074164252789615,0.0,0,False
4,0.0006523421728559242,0.0,0,False
5,0.0007503698074913245,0.0,3.536961204732291e-05,False
6,0.002872773882330648,0.0,3.536961204732291e-05,False
7,0.0006812567989129548,0.0,3.536961204732291e-05,False
8,0.0025497763523958383,0.0,3.536961204732291e-05,False
9,0.0009397253463134803,0.0,3.536961204732291e-05,False
10,0.0005179949469891199,0.0,3.536961204732291e-05,False
11,0.0024052032221959507,0.0,3.536961204732291e-05,False
12,0.0022514620398510488,0.0,3.536961204732291e-05,False
13,0.0012073619458874418,0.0,3.536961204732291e-05,False
14,0.003234206707844578,0.0,3.536961204732291e-05,False
15,0.0015663264496765805,0.0,3.536961204732291e-05,False
16,0.0020790321357821995,0.0,3.536961204732291e-05,False
17,0.004336136053893824,0.0,3.536961204732291e-05,False
18,0.002507462265526783,0.0,3.536961204732291e-05,False
19,0.0022049165442581398,0.0,3.536961204732291e-05,False
20,0.0011019293460492463,0.0,3.536961204732291e-05,False
21,0.0012831746848860348,0.0,3.536961204732291e-05,False
22,0.0041912103063168615,0.0,3.536961204732291e-05,False
23,0.006488159989544329,0.0,3.536961204732291e-05,False
24,0.001813511240555954,0.0,3.536961204732291e-05,False
25,0.0014210480846656992,0.0,3.536961204732291e-05,False
26,0.0065223638764564384,0.0,3.536961204732291e-05,False
27,0.001215824763278306,0.0,3.536961204732291e-05,False
28,0.002020145031536913,0.0,3.536961204732291e-05,False
29,0.0022856659267631585,0.0,3.536961204732291e-05,False
30,0.0018223266753238931,0.0,3.536961204732291e-05,False
31,0.0018769823709021694,0.0,3.536961204732291e-05,False
32,0.0013068000500595645,0.0,3.536961204732291e-05,False
33,0.001410116945550044,0.0,3.536961204732291e-05,False
34,0.0023611260483846763,0.0,3.536961204732291e-05,False
35,0.0017560346058758114,0.0,3.536961204732291e-05,False
36,0.0005049481035541703,0.0,3.536961204732291e-05,False
37,0.001254260058857426,0.0,3.536961204732291e-05,False
38,0.003038151438602199,0.0,3.536961204732291e-05,False
39,0.0014065907716656056,0.0,3.536961204732291e-05,False
40,0.0005779399034224753,0.0,3.536961204732291e-05,False
41,0.0018152743275265948,0.0,3.536961204732291e-05,False
42,0.0016714064321092792,0.0,3.536961204732291e-05,False
43,0.0013688607108406359,0.0,3.536961204732291e-05,False
44,0.0017630869536731097,0.0,3.536961204732291e-05,False
45,0.0007757582596070733,0.0,3.536961204732291e-05,False
46,0.0014816982758816266,0.0,3.536961204732291e-05,False
47,0.0013910756064490215,0.0,3.536961204732291e-05,False
48,0.0016851585103268008,0.0,3.536961204732291e-05,False
49,0.001815979562280745,0.0,3.536961204732291e-05,False
50,0.005945481825222032,0.0,3.536961204732291e-05,False
51,0.0028466801954323273,0.0,3.536961204732291e-05,False
52,0.0010035490940367708,0.0,3.536961204732291e-05,False
53,0.002467969117759594,0.0,3.536961204732291e-05,False
54,0.0011364858503384312,0.0,3.536961204732291e-05,False
55,0.00036002235594878584,0.0,3.536961204732291e-05,False
56,0.0011181497460199807,0.0,3.536961204732291e-05,False
57,0.0029700962821834764,0.0,3.536961204732291e-05,False
58,0.0007859841639685783,0.0,3.536961204732291e-05,False
59,0.004090009115145676,0.0,3.536961204732291e-05,False
60,0.0032655896556263997,0.0,3.536961204732291e-05,False
61,0.001782128292802554,0.0,3.536961204732291e-05,False
62,0.000362490677673577,0.0,3.536961204732291e-05,False
63,0.0006967719641011172,0.0,3.536961204732291e-05,False
64,0.0008900062942132081,0.0,3.536961204732291e-05,False
65,0.0019633736316109207,0.0,3.536961204732291e-05,False
66,0.00548461089553598,0.0,3.536961204732291e-05,False
67,0.0007514276596509717,0.0,3.536961204732291e-05,False
68,0.0007613009466069798,0.0,3.536961204732291e-05,False
69,0.0022059743964462086,0.0,3.536961204732291e-05,False
70,0.0030571927777032215,0.0,3.536961204732291e-05,False
71,0.0023152857875743393,0.0,3.536961204732291e-05,False
72,0.0005638352077710351,0.0,3.536961204732291e-05,False
73,0.0005994495642767106,0.0,3.536961204732291e-05,False
74,0.0032595951599603268,0.0,3.536961204732291e-05,False
75,0.0020388337532324385,0.0,3.536961204732291e-05,False
76,0.003237027646974866,0.0,3.536961204732291e-05,False
77,0.0010857089460785119,0.0,3.536961204732291e-05,False
78,0.003442603585767756,0.0,3.536961204732291e-05,False
79,0.0042726649235760306,0.0,3.536961204732291e-05,False
80,0.0016072300669804918,0.0,3.536961204732291e-05,False
81,0.0025652915176124225,0.0,3.536961204732291e-05,False
82,0.0007397912857811662,0.0,3.536961204732291e-05,False
83,0.0004961326687578094,0.0,3.536961204732291e-05,False
84,0.0009820394332109572,0.0,3.536961204732291e-05,False
85,0.0014270425803317721,0.0,3.536961204732291e-05,False
86,0.0015123759888808763,0.0,3.536961204732291e-05,False
87,0.0032275069774243548,0.0,3.536961204732291e-05,False
88,0.0005550197730315176,0.0,3.536961204732291e-05,False
89,0.0023695888657471187,0.0,3.536961204732291e-05,False
90,0.0029792643343569125,0.0,3.536961204732291e-05,False
91,0.0005507883643076639,0.0,3.536961204732291e-05,False
92,0.0021224040748677453,0.0,3.536961204732291e-05,False
93,0.003887254115483074,0.0,3.536961204732291e-05,False
94,0.0011780947024533361,0.0,3.536961204732291e-05,False
95,0.0006731465988991658,0.0,3.536961204732291e-05,False
96,0.0004982483731055254,0.0,3.536961204732291e-05,False
97,0.0006403531815806218,0.0,3.536961204732291e-05,False
98,0.003594229063793364,0.0,3.536961204732291e-05,False
99,0.0008928272333434961,0.0,3.536961204732291e-05,False
100,0.0020300183184644993,0.0,3.536961204732291e-05,False
101,0.002385104030935281,0.0,3.536961204732291e-05,False
102,0.0011428329633815792,0.0,3.536961204732291e-05,False
103,0.0011809156415836242,0.0,3.536961204732291e-05,False
104,0.0011710423546560378,0.0,3.536961204732291e-05,False
105,0.0010247061374855093,0.0,3.536961204732291e-05,False
106,0.00030536666037050963,0.0,3.536961204732291e-05,False
107,0.0010098962070514972,0.0,3.536961204732291e-05,False
108,0.0012895217979291829,0.0,3.536961204732291e-05,False
109,0.0005655982947700977,0.0,3.536961204732291e-05,False
110,0.00042807751233908675,0.0,3.536961204732291e-05,False
111,0.0021460294400128532,0.0,3.536961204732291e-05,False
112,0.0006026231207840738,0.0,3.536961204732291e-05,False
113,0.0017909437275704931,0.0,3.536961204732291e-05,False
114,0.0019503267881475495,0.0,3.536961204732291e-05,False
115,0.0012130038241195962,0.0,3.536961204732291e-05,False
116,0.0007560116857519006,0.0,3.536961204732291e-05,False
117,0.0014866349193596307,0.0,3.536961204732291e-05,False
118,0.0007778739639547894,0.0,3.536961204732291e-05,False
119,0.0014069433890426808,0.0,3.536961204732291e-05,False
120,0.0007341494075205901,0.0,3.536961204732291e-05,False
