steps,time,reward,delta,converged
1,0.011479459155452787,0.0,0,False
2,0.011128252234357205,0.0,0,False
3,0.01489420596749369,0.0,0,False
4,0.011164924442937263,0.0,0,False
5,0.010988615747692165,0.0,0,False
6,0.00569723918215459,0.0,0,False
7,0.015138569819100667,0.0,0,False
8,0.007135212901630439,0.0,0,False
9,0.0031629779948616488,0.0,0,False
10,0.022434576250816463,0.0,0,False
11,0.016710185529746013,0.0,0,False
12,0.008351390282314242,0.0,0,False
13,0.02836912693692284,0.0,0,False
14,0.002210205805113219,0.0,0,False
15,0.024835548064402246,0.0,0,False
16,0.00530054461751206,0.0,0,False
17,0.008893715829117355,0.0,0,False
18,0.021045263731366504,0.0,0,False
19,0.016183022530412927,0.0,0,False
20,0.002824817917371547,0.0,0,False
21,0.017266263154851913,0.0,0,False
22,0.0024619746220650995,0.0,0,False
23,0.0032289174471316073,0.0,0,False
24,0.013916045325458981,0.0,0,False
25,0.019016655882296618,0.0,0,False
26,0.001578315440838196,0.0,0,False
27,0.018947895491237432,0.0,0,False
28,0.009810521045210407,0.0,0,False
29,0.02197969981693859,0.0,0,False
30,0.01884528383061479,0.0,0,False
31,0.012427647319100288,0.0,0,False
32,0.016079353017630638,0.0,0,False
33,0.005673966434414979,0.0,0,False
34,0.0014831087455604575,0.0,0,False
35,0.004734241088044655,0.0,0,False
36,0.019542055794545377,0.0,0,False
37,0.0015218966582324356,0.0,0,False
38,0.02093418925323931,0.0,0,False
39,0.004072378245609798,0.0,0,False
40,0.006156699642360763,0.0,0,False
41,0.0145130265680109,0.0,0,False
42,0.02170712657380136,0.0,0,False
43,0.02769703819035385,0.0,0,False
44,0.0029235507865905674,0.0,0,False
45,0.02127517027020076,0.0,0,False
46,0.0070089758755784715,0.0,0,False
47,0.010226609566188927,0.0,0,False
48,0.02747700493841876,0.0,0,False
49,0.014590955011271944,0.0,0,False
50,0.01606630617425253,0.0,0,False
51,0.002181291179113032,0.0,0,False
52,0.027289412486425135,0.0,0,False
53,0.012158247632669372,0.0,0,False
54,0.029367739387680558,0.0,0,False
55,0.01544464171411164,0.0,0,False
56,0.002661908682739522,0.0,0,False
57,0.013860684395012868,0.0,0,False
58,0.0026869445173360873,0.0,0,False
59,0.006221228624781361,0.0,0,False
60,0.016368851895549597,0.0,0,False
61,0.017577624310888496,0.0,0,False
62,0.008091863882555117,0.0,0,False
63,0.0062988044505800644,0.0,0,False
64,0.0040572156979123974,0.0,0,False
65,0.02407248403073936,0.0,0,False
66,0.010346852096290604,0.0,0,False
67,0.02836419029335957,0.0,0,False
68,0.00427901203647707,0.0,0,False
69,0.006567498902313673,0.0,0,False
70,0.004002207384701251,0.0,0,False
71,0.007243466440513657,0.0,0,False
72,0.005407035069538324,0.0,0,False
73,0.0023304483352148964,0.0,0,False
74,0.005338979912949071,0.0,0,False
75,0.005246594156687934,0.0,0,False
76,0.002707396326059097,0.0,0,False
77,0.027065147826078828,0.0,0,False
78,0.0012930479717851995,0.0,0,False
79,0.027686812285992346,0.0,0,False
80,0.004158064271450712,0.0,0,False
81,0.003566372289924402,0.0,0,False
82,0.0047356515576666425,0.0,0,False
83,0.003945435984860524,0.0,0,False
84,0.00464784982727906,0.0,0,False
85,0.003599870942025518,0.0,0,False
86,0.0058375809037443105,0.0,0,False
87,0.012011911415356735,0.0,0,False
88,0.0026686084131597454,0.0,0,False
89,0.026969941130573716,0.0,0,False
90,0.006232159764067546,0.0,0,False
91,0.024015360013436293,0.0,0,False
92,0.013898061838517606,0.0,0,False
93,0.0012398027456583804,0.0,0,False
94,0.014763032298105827,0.0,0,False
95,0.006059377242308983,0.0,0,False
96,0.005715222669095965,0.0,0,False
97,0.009122564515791964,0.0,0,False
98,0.01391287176898004,0.0,0,False
99,0.012764749544658116,0.0,0,False
100,0.025443107828550637,0.0,0,False
101,0.00901113742020243,0.0,0,False
102,0.009142663707052634,0.0,0,False
103,0.022038939538560953,0.0,0,False
104,0.006681041702449875,0.0,0,False
105,0.00797937893503331,0.0,0,False
106,0.02910891822261874,0.0,0,False
107,0.0028590218039425963,0.0,0,False
108,0.0051252937741992355,0.0,0,False
