params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",3.086872583468903,100,-3.1014423076923077,6.769230769230769,-13.375,6.769230769230769,10.070100760055857
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",2.972806146826315,100,-3.1014423076923077,6.769230769230769,-13.375,6.769230769230769,10.070100760055857
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",3.2266681006440194,100,-3.504326923076923,-13.375,-13.375,6.769230769230769,10.070100760055857
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",3.0343608016405597,100,-2.698557692307692,6.769230769230769,-13.375,6.769230769230769,10.053969230659614
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",3.006452898250245,100,-2.9,6.769230769230769,-13.375,6.769230769230769,10.064054466649727
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",3.012110291667341,100,-3.1014423076923077,6.769230769230769,-13.375,6.769230769230769,10.070100760055857
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",31.245425582744247,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",3.235791723011971,100,-5.115865384615385,-13.375,-13.375,6.769230769230769,9.907603597813415
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",3.3156384049702865,100,-1.2884615384615383,6.769230769230769,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",3.1306969306419887,100,-3.7057692307692305,-13.375,-13.375,6.769230769230769,10.064054466649726
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",3.0423786158712574,100,-3.7057692307692305,-13.375,-13.375,6.769230769230769,10.064054466649727
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",3.089829632907822,100,-3.705769230769231,-13.375,-13.375,6.769230769230769,10.064054466649727
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",3.3318238958227084,100,-3.9072115384615387,-13.375,-13.375,6.769230769230769,10.053969230659614
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",5.063291648080849,100,-1.8927884615384616,6.769230769230769,-13.375,6.769230769230769,9.972920192095904
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",3.8771703159627577,100,-1.2526666666666664,5.733333333333333,-10.9,5.733333333333333,8.20952316926304
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",3.616082526574246,100,-4.5115384615384615,-13.375,-13.375,6.769230769230769,9.999333187827249
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",35.70668509680263,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",3.6555855476235593,100,-3.7057692307692305,-13.375,-13.375,6.769230769230769,10.064054466649727
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",3.3241661039483006,100,-1.6913461538461536,6.769230769230769,-13.375,6.769230769230769,9.94235646655199
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",3.3152582834231907,100,-3.9072115384615373,-13.375,-13.375,6.769230769230769,10.053969230659614
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",3.477968289118053,100,-4.310096153846153,-13.375,-13.375,6.769230769230769,10.021628272780621
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",3.1752289809178365,100,-3.705769230769231,-13.375,-13.375,6.769230769230769,10.064054466649727
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",3.3052323131523735,100,-2.9,6.769230769230769,-13.375,6.769230769230769,10.064054466649726
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",3.5436471569341847,100,-2.4971153846153844,6.769230769230769,-13.375,6.769230769230769,10.039832880469248
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",3.320392040015122,100,-3.9072115384615382,-13.375,-13.375,6.769230769230769,10.053969230659614
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",3.2524627680113554,100,-3.302884615384615,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615383
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",32.86400040903618,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",3.5909973253974385,100,-1.691346153846154,6.769230769230769,-13.375,6.769230769230769,9.942356466551988
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",3.640738945004159,100,-3.3028846153846154,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615383
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",3.6706743983904744,100,-4.712980769230769,-13.375,-13.375,6.769230769230769,9.972920192095904
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",3.4002972564603624,100,-4.108653846153846,-13.375,-13.375,6.769230769230769,10.039832880469248
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",3.3923422081252284,100,-2.8999999999999995,6.769230769230769,-13.375,6.769230769230769,10.06405446664973
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",3.244904414240864,100,-2.094230769230769,6.769230769230769,-13.375,6.769230769230769,9.999333187827249
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",3.3831639300619827,100,-4.108653846153845,-13.375,-13.375,6.769230769230769,10.039832880469248
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",3.259504184686648,100,-3.581333333333332,-10.9,-10.9,5.733333333333333,8.256569532465916
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",3.2956612193156616,100,-2.698557692307693,6.769230769230769,-13.375,6.769230769230769,10.053969230659614
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",32.44973844605056,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",2.8732661362128056,100,-3.3028846153846154,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615383
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",3.14994172997649,100,-4.914423076923077,-13.375,-13.375,6.769230769230769,9.942356466551988
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",3.00366016851558,100,-3.1014423076923077,6.769230769230769,-13.375,6.769230769230769,10.070100760055857
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",2.818798385717855,100,-3.3028846153846154,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615383
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",2.7370976415186306,100,-2.2956730769230766,6.769230769230769,-13.375,6.769230769230769,10.02162827278062
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",3.0265372795920484,100,-3.747666666666666,-10.9,-10.9,5.733333333333333,8.234760004598394
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",2.9565896256435735,100,2.4339999999999997,5.733333333333333,-1.0,5.733333333333333,3.36599326598653
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",2.9485467755785066,100,-3.0823333333333323,-10.9,-10.9,5.733333333333333,8.301683169360562
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",2.9052435969088037,100,-5.115865384615385,-13.375,-13.375,6.769230769230769,9.907603597813415
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",32.75481102352478,100,-1.0,-1.0,-1.0,-1.0,0.0
