episode,length,time,reward,delta
0,157.0,0.008955071255172697,0.0,0.0
1,127.0,0.006870749858535419,0.0,0.0
2,124.0,0.007346430718712327,0.0,0.0
3,23.0,0.002065280057536256,0.0,0.0
4,12.0,0.0011960781893094463,0.0,0.0
5,50.0,0.002701754447798521,0.0,0.0
6,89.0,0.004984246818139582,0.0,0.0
7,65.0,0.004540654140555489,0.0,0.0
8,500.0,0.02787334688559895,0.0,0.0
9,63.0,0.003884433176381208,0.0,0.0
10,109.0,0.0068090418151314225,0.0,0.0
11,217.0,0.011889200563473423,0.0,0.0
12,101.0,0.005354142460987532,0.0,0.0
13,106.0,0.005387641113088648,0.0,0.0
14,139.0,0.008524525421080398,0.0,0.0
15,108.0,0.00571134387780603,0.0,0.0
16,335.0,0.018403101622538998,0.0,0.0
17,42.0,0.0023279800136606354,0.0,0.0
18,29.0,0.00205963817927568,0.0,0.0
19,29.0,0.0018981394143793295,0.0,0.0
20,29.0,0.0014570150585768715,0.0,0.0
21,70.0,0.0035480361856343734,0.0,0.0
22,15.0,0.0008215985204742537,0.0,0.0
23,78.0,0.005213800739397811,0.0,0.0
24,106.0,0.006287168076823946,0.0,0.0
25,38.0,0.0019037812926399056,0.0,0.0
26,24.0,0.0016209821452548567,0.0,0.0
27,29.0,0.0038812596199022664,0.0,0.0
28,191.0,0.011757674276736907,0.0,0.0
29,46.0,0.0023967404048335084,0.0,0.0
30,48.0,0.0027870878564044688,0.0,0.0
31,59.0,0.004218361845460095,0.0,0.0
32,24.0,0.0012634281109740186,0.0,0.0
33,133.0,0.00833375941272152,0.0,0.0
34,134.0,0.01065609754812158,0.0,0.0
35,30.0,0.00192000169261064,0.0,0.0
36,168.0,0.009972019810106758,0.0,0.0
37,110.0,0.005640115164851522,0.0,0.0
38,72.0,0.004227529897548266,0.0,0.0
39,31.0,0.0024006191961234435,0.0,0.0
40,94.0,0.004867177844403159,0.0,0.0
41,64.0,0.0031305371950338667,0.0,0.0
42,19.0,0.0010201221114130021,0.0,0.0
43,149.0,0.008790046316335065,0.0,0.0
44,46.0,0.002415781743934531,0.0,0.0
45,27.0,0.0014400894237951434,0.0,0.0
46,24.0,0.0013480562847689725,0.0,0.0
47,79.0,0.004458494288428483,0.0,0.0
48,43.0,0.0023290378658202826,0.0,0.0
49,184.0,0.010181121922755665,0.0,0.0
50,44.0,0.0026855340478277867,0.0,0.0
51,22.0,0.0011495326937165373,0.0,0.0
52,38.0,0.003195066177454464,0.0,0.0
53,36.0,0.0018230319101348869,0.0,0.0
54,41.0,0.0021075941443768897,0.0,0.0
55,18.0,0.00093902011155933,0.0,0.0
56,91.0,0.004451441940659606,0.0,0.0
57,119.0,0.007418012048901801,0.0,0.0
58,151.0,0.0074885355271590015,0.0,0.0
59,218.0,0.012606776953703047,0.0,0.0
60,208.0,0.015906570496099448,0.0,0.0
61,138.0,0.007435290301145869,0.0,0.0
62,26.0,0.0013995384238114639,0.0,0.0
63,252.0,0.013805323464680441,0.0,0.0
64,106.0,0.006086528781565903,0.0,0.0
65,194.0,0.009668416236536359,0.0,0.0
66,193.0,0.010875778182480644,0.0,0.0
67,85.0,0.00485624670523066,0.0,0.0
68,224.0,0.012001685511108917,0.0,0.0
69,279.0,0.015491539827280576,0.0,0.0
70,195.0,0.012052462415340415,0.0,0.0
71,58.0,0.002939065951750308,0.0,0.0
72,12.0,0.0007069978684057787,0.0,0.0
73,228.0,0.012364881423536644,0.0,0.0
74,103.0,0.005074516870081425,0.0,0.0
75,80.0,0.004765624035826477,0.0,0.0
76,196.0,0.010653981843802285,0.0,0.0
77,29.0,0.001516960015010227,0.0,0.0
78,68.0,0.003865744454628839,0.0,0.0
79,134.0,0.007464910161843363,0.0,0.0
80,482.0,0.027235462025714696,0.0,0.0
81,66.0,0.0037490280983547564,0.0,0.0
82,74.0,0.004050163349916147,0.0,0.0
83,47.0,0.002308938674445926,0.0,0.0
84,101.0,0.006090407572855838,0.0,0.0
85,118.0,0.005840754460109565,0.0,0.0
86,40.0,0.0019965196663633833,0.0,0.0
87,71.0,0.00418909460188388,0.0,0.0
88,33.0,0.0017503927276720788,0.0,0.0
89,41.0,0.003014173455994751,0.0,0.0
90,18.0,0.0009495986332694883,0.0,0.0
91,108.0,0.0053953986956685185,0.0,0.0
92,132.0,0.008146872195652577,0.0,0.0
93,77.0,0.003987750071814844,0.0,0.0
94,500.0,0.027446679842796584,0.0,0.0
95,143.0,0.007857373317733618,0.0,0.0
96,90.0,0.005112952165632123,0.0,0.0
97,50.0,0.0032282122122069268,0.0,0.0
98,45.0,0.0022951865962568263,0.0,0.0
99,65.0,0.00379169480265773,0.0,0.0
100,324.0,0.01763228000640993,0.0,0.0
101,62.0,0.005195817252570123,0.0,0.0
102,185.0,0.010535855017792528,0.0,0.0
103,163.0,0.009261848385108351,0.0,0.0
104,267.0,0.01439278403768185,0.0,0.0
105,441.0,0.02481897504708286,0.0,0.0
106,98.0,0.005645404425649758,0.0,0.0
107,82.0,0.0053647209826976905,0.0,0.0
108,91.0,0.004696863644539917,0.0,0.0
109,26.0,0.0013991858064628104,0.0,0.0
110,367.0,0.020510695767029574,0.0,0.0
111,298.0,0.015401269775225046,0.0,0.0
112,313.0,0.017828687893029382,0.0,0.0
113,324.0,0.017596313032527178,0.0,0.0
114,224.0,0.01256975212766065,0.0,0.0
115,52.0,0.00473811987933459,0.0,0.0
116,94.0,0.005506825791144365,0.0,0.0
117,102.0,0.005797382521109284,0.0,0.0
118,417.0,0.02640963209671554,0.0,0.0
119,344.0,0.020162662402412934,0.0,0.0
120,401.0,0.021973352703867022,0.0,0.0
121,59.0,0.003657347576677239,0.0,0.0
122,302.0,0.016669634529648647,0.0,0.0
123,135.0,0.006813625841232351,0.0,0.0
124,56.0,0.0029404764213722956,0.0,0.0
125,253.0,0.013807439169113422,0.0,0.0
126,312.0,0.018203872796789256,0.0,0.0
127,40.0,0.0030335674124444267,0.0,0.0
128,197.0,0.010562301322124767,0.0,0.0
129,323.0,0.017814583197377942,0.0,0.0
130,265.0,0.014329665524769553,0.0,0.0
131,500.0,0.02958812525673693,0.0,0.0
132,194.0,0.010417022957199151,0.0,0.0
133,500.0,0.027880399233367825,0.0,0.0
134,500.0,0.027663539538139048,0.0,0.0
135,500.0,0.02925560705728003,0.0,0.0
136,343.0,0.02297866488481759,0.0,0.0
137,128.0,0.012656848623123551,0.0,0.0
138,500.0,0.029100455405341563,0.0,0.0
139,383.0,0.020582982332030042,0.0,0.0
140,158.0,0.008324943977868315,0.0,0.0
141,88.0,0.005563949808447433,0.0,0.0
142,500.0,0.027047164339023766,0.0,0.0
143,274.0,0.01569112127049266,0.0,0.0
144,500.0,0.02776474072925339,0.0,0.0
145,278.0,0.015570878740163607,0.0,0.0
146,405.0,0.02112848143553947,0.0,0.0
147,75.0,0.004440158184138454,0.0,0.0
148,500.0,0.026660343061507774,0.0,0.0
149,195.0,0.011217464434139401,0.0,0.0
150,111.0,0.005427486878261334,0.0,0.0
151,52.0,0.003009589429893822,0.0,0.0
152,52.0,0.0033897109772169642,0.0,0.0
153,30.0,0.0016830428060075064,0.0,0.0
154,70.0,0.003538515516083862,0.0,0.0
155,249.0,0.01376653555178109,0.0,0.0
156,42.0,0.0022824923702273736,0.0,0.0
157,157.0,0.009476944993480174,0.0,0.0
158,500.0,0.027286944164870874,0.0,0.0
159,292.0,0.016206295278266225,0.0,0.0
160,258.0,0.014359638003043074,0.0,0.0
161,500.0,0.02799041585933537,0.0,0.0
162,500.0,0.026682557957087738,0.0,0.0
163,40.0,0.002391803761383926,0.0,0.0
164,500.0,0.030064863969073485,0.0,0.0
165,48.0,0.005172544504716825,0.0,0.0
166,153.0,0.007559059005302515,0.0,0.0
167,427.0,0.024537938986554764,0.0,0.0
168,500.0,0.02774287845102208,0.0,0.0
169,357.0,0.023855976952972924,0.0,0.0
170,500.0,0.031135762984604298,0.0,0.0
171,500.0,0.02705809547830995,0.0,0.0
172,500.0,0.02712121399110856,0.0,0.0
173,202.0,0.011270709660152534,0.0,0.0
174,500.0,0.026436431018396434,0.0,0.0
175,212.0,0.011975591824125331,0.0,0.0
176,46.0,0.002331153570139577,0.0,0.0
177,500.0,0.028096906311361636,0.0,0.0
178,89.0,0.004391496984339938,0.0,0.0
179,500.0,0.027266844973496518,0.0,0.0
180,241.0,0.014271131037958185,0.0,0.0
181,500.0,0.02925842799641032,0.0,0.0
182,500.0,0.027727363285748652,0.0,0.0
183,415.0,0.023470213527502892,0.0,0.0
