episode,length,time,reward,delta
0,14.0,0.0008607390507791024,0.0,-0.0004928303982002227
1,30.0,0.0015726735626913069,0.0,-0.0005325273984647359
2,9.0,0.0006057966772914369,0.0,0.0005228582504348056
3,38.0,0.0019764204750458703,0.0,-0.0005059381931196105
4,20.0,0.0010222378157322964,0.0,-0.0001682764792276557
5,66.0,0.00429911122790827,0.0,0.00041073357413708617
6,87.0,0.004274075393141175,0.0,5.792299878580934e-05
7,42.0,0.002136156153085267,0.0,-7.90015724141922e-05
8,16.0,0.0008286508682431304,0.0,-3.95007862070961e-05
9,4.0,0.0004210251645417884,0.0,-3.579517411322826e-05
10,9.0,0.0005310417904524911,0.0,-0.00040072284028034786
11,16.0,0.000829708720459621,0.0,-1.7897587056614158e-05
12,6.0,0.0003497964515872809,0.0,8.78274627462028e-05
13,21.0,0.001062788815715976,0.0,-0.00041444255102050375
14,8.0,0.0008099621465476048,0.0,-1.209061419067941e-05
15,8.0,0.0007313284684187238,0.0,0.00026142912521740283
16,27.0,0.001776133797136481,0.0,-8.948793528307079e-06
17,6.0,0.0003635485298900676,0.0,-6.045307095339705e-06
18,74.0,0.003688730524515904,0.0,-8.413823961382779e-05
19,6.0,0.0003572014168184978,0.0,-4.4743967641535124e-06
20,19.0,0.000972518763660446,0.0,-3.0890223533383207e-06
21,15.0,0.0010779513634702198,0.0,4.391373137310143e-05
22,33.0,0.0016929160929066711,0.0,2.9310034001822898e-05
23,66.0,0.004070615158639157,0.0,-0.00010515682822625464
24,20.0,0.0010405739200791686,0.0,8.938700228624619e-05
25,15.0,0.0007817527552447245,0.0,0.0001312492274147382
26,33.0,0.0017338197102958475,0.0,-1.7554124529189506e-05
27,24.0,0.001205598858916801,0.0,6.562461370736912e-05
28,22.0,0.0014443208324905754,0.0,0.00013161159329892197
29,6.0,0.0004171463732518532,0.0,0.0001501837546806352
30,50.0,0.0029224929344309203,0.0,-6.785694984950703e-05
31,7.0,0.00041326758196191804,0.0,0.00013285464829230055
32,42.0,0.0021467346747954252,0.0,0.0002076520142618118
33,60.0,0.0040515738195381346,0.0,-2.3779705708664334e-05
34,14.0,0.0007345020248976653,0.0,-0.0002756084366333329
35,24.0,0.0012108881198287236,0.0,-0.0002743306949712029
36,25.0,0.0014883980063018498,0.0,-8.777062264594753e-06
37,12.0,0.0008268877813293329,0.0,0.0001778684608999189
38,7.0,0.0004150306689325589,0.0,1.5175933133409765e-05
39,39.0,0.002764167726013511,0.0,8.893423044995945e-05
40,8.0,0.00046192878187412134,0.0,-6.65869377463607e-05
41,19.0,0.0010966400851657454,0.0,0.00023184061421792357
42,29.0,0.002856906099736989,0.0,0.00013648991460630595
43,20.0,0.0010359898940350831,0.0,0.00024861785962149396
44,9.0,0.0004964852861917279,0.0,7.587966566704909e-06
45,13.0,0.0006816094162900299,0.0,0.0001588449928473233
46,22.0,0.0011121552503823295,0.0,3.7939832833524547e-06
47,9.0,0.0005377415208727143,0.0,1.8969916416762544e-06
48,46.0,0.0024499856308466406,0.0,6.824495730315295e-05
49,29.0,0.0023360902135891592,0.0,-3.3928474924753513e-05
