episode,length,time,reward,delta
0,92.0,0.0059775700074169436,8.0,100.0
1,500.0,0.029613161091674556,-1986.0,-0.07508468627929688
2,170.0,0.00937680165452548,-268.0,50.0
3,53.0,0.0039718822895338235,47.0,25.0
4,119.0,0.006709956328450062,-217.0,12.5
5,47.0,0.0023900406740722246,-46.0,6.25
6,71.0,0.003945435984860524,29.0,3.125
7,35.0,0.0030469668731711863,65.0,1.5625
8,19.0,0.0015278911537279782,81.0,0.78125
9,107.0,0.006085823546527536,-205.0,0.390625
10,31.0,0.0018110429186890542,69.0,0.1953125
11,35.0,0.0018875608925554843,65.0,0.09765625
12,24.0,0.0013526403108699014,76.0,0.048828125
13,16.0,0.0012729487802971562,84.0,0.0244140625
14,37.0,0.0023459635008293844,63.0,0.01220703125
15,42.0,0.00271938531750493,58.0,0.006103515625
16,37.0,0.0019319906841701595,-36.0,0.0030517578125
17,16.0,0.0009210366247316415,84.0,0.00152587890625
18,27.0,0.0014898084759806807,73.0,0.000762939453125
19,28.0,0.002220784327164438,-27.0,0.0003814697265625
20,18.0,0.001050799824497517,82.0,0.00019073486328125
21,18.0,0.0019238804839005752,82.0,9.5367431640625e-05
22,12.0,0.0006932457904440525,88.0,4.76837158203125e-05
23,22.0,0.0011770368505494844,-21.0,2.384185791015625e-05
24,14.0,0.0008138409375533229,86.0,1.1920928955078125e-05
25,24.0,0.0013723868846682308,76.0,5.9604644775390625e-06
26,14.0,0.0010723094851528003,86.0,2.9802322387695312e-06
27,14.0,0.000775405642343685,86.0,1.4901161193847656e-06
28,14.0,0.0007588326247969235,86.0,7.450580596923828e-07
29,14.0,0.0007602430946462846,86.0,3.725290298461914e-07
30,12.0,0.0006660942513008195,88.0,1.862645149230957e-07
31,22.0,0.001398480571424443,-21.0,9.313225746154785e-08
32,12.0,0.0006801989470659464,88.0,4.6566128730773926e-08
33,12.0,0.0008226563727475877,88.0,2.3283064365386963e-08
34,14.0,0.0009055214595719008,86.0,1.1641532182693481e-08
35,12.0,0.001307505284785293,88.0,5.820766091346741e-09
36,12.0,0.0008438134159405308,88.0,2.9103830456733704e-09
37,14.0,0.0007620061815032386,86.0,1.4551915228366852e-09
38,12.0,0.0007232182688312605,88.0,7.275957614183426e-10
39,36.0,0.002292013039550511,64.0,3.637978807091713e-10
40,12.0,0.0006939510249139857,88.0,1.8189894035458565e-10
41,12.0,0.0006696204250147275,88.0,9.094947017729282e-11
42,24.0,0.0016844532756294939,-23.0,4.547473508864641e-11
43,24.0,0.0012524969720288937,76.0,2.2737367544323206e-11
44,12.0,0.0007373229636868928,88.0,1.1368683772161603e-11
45,14.0,0.0008297087206301512,-13.0,5.6843418860808015e-12
46,18.0,0.0009756923200257006,82.0,2.8421709430404007e-12
47,13.0,0.0008512183812854346,87.0,1.4210854715202004e-12
48,12.0,0.001659417440805555,88.0,7.105427357601002e-13
49,15.0,0.0009326729987151339,-14.0,3.552713678800501e-13
50,14.0,0.0008127830856210494,86.0,1.7053025658242404e-13
51,12.0,0.0010490367371858156,88.0,8.526512829121202e-14
52,12.0,0.0009259732678401633,88.0,4.263256414560601e-14
53,12.0,0.0007355598768299387,88.0,2.842170943040401e-14
54,12.0,0.000694303642376326,88.0,1.4210854715202004e-14
55,12.0,0.0006646837819062057,88.0,0.0
56,14.0,0.000765884972679487,86.0,0.0
57,12.0,0.0006618628422074835,88.0,0.0
58,16.0,0.0009125738074544643,84.0,0.0
59,15.0,0.000931615146328113,-14.0,0.0
60,26.0,0.001369565945424256,-124.0,0.0
61,14.0,0.0008120778506963688,86.0,0.0
62,23.0,0.0016784587796792039,-22.0,0.0
63,12.0,0.001026821842060599,88.0,0.0
64,12.0,0.0006992402859395952,88.0,0.0
65,14.0,0.0008441660334028711,86.0,0.0
66,13.0,0.0008501605288984138,87.0,0.0
67,12.0,0.0007902155725787452,88.0,0.0
68,12.0,0.0006597471378881892,88.0,0.0
69,16.0,0.0008854222683112312,84.0,0.0
70,26.0,0.0013554612501138763,-25.0,0.0
71,16.0,0.0008529814681423886,84.0,0.0
72,14.0,0.0007616535640408983,86.0,0.0
73,28.0,0.001555395310788299,-27.0,0.0
74,14.0,0.0007581273903269903,86.0,0.0
75,14.0,0.0011269651809016068,86.0,0.0
76,14.0,0.0012027779198433564,86.0,0.0
77,12.0,0.000662568077132164,88.0,0.0
78,24.0,0.001246502476533351,-23.0,0.0
79,27.0,0.0018011696315625159,-125.0,0.0
80,14.0,0.0008357032161256939,86.0,0.0
81,13.0,0.0007147554510993359,-12.0,0.0
82,12.0,0.0006780832422919048,88.0,0.0
83,14.0,0.0007605957116538775,86.0,0.0
84,12.0,0.0007218077989818994,88.0,0.0
85,13.0,0.0007115818948477681,87.0,0.0
86,12.0,0.0006978298160902341,88.0,0.0
87,13.0,0.0007884524857217912,87.0,0.0
88,13.0,0.0007052347814351378,87.0,0.0
89,12.0,0.0006720887463416148,88.0,0.0
90,12.0,0.0006720887467963621,88.0,0.0
91,12.0,0.001052562911354471,88.0,0.0
92,12.0,0.0012810589805667405,88.0,0.0
93,14.0,0.0008117252336887759,86.0,0.0
94,14.0,0.0008099621468318219,86.0,0.0
95,14.0,0.0013861389629710175,86.0,0.0
96,14.0,0.0009756923200257006,86.0,0.0
97,12.0,0.0006720887467963621,88.0,0.0
98,23.0,0.001353345545794582,-22.0,0.0
99,12.0,0.0007845736945455428,88.0,0.0
100,12.0,0.0006992402854848478,88.0,0.0
101,16.0,0.0009168052156383055,84.0,0.0
