episode,length,time,reward,delta
0,82.0,0.004713789279321645,0.0,7.980916223354769e-05
1,77.0,0.004157711653988372,0.0,-0.0003512131848933837
2,15.0,0.0011883206068432628,0.0,0.0002607379504201761
3,28.0,0.001438678954173156,0.0,-0.00026764949469530025
4,11.0,0.0006544578773173271,0.0,0.00012604518192051612
5,11.0,0.001466535728013696,0.0,-3.937688742978139e-05
6,44.0,0.0023272747789633286,0.0,-5.635661721024567e-05
7,40.0,0.0022757926396934636,0.0,-0.0005985718253050532
8,63.0,0.0032701736818125937,0.0,0.0002136561171103331
9,17.0,0.0012130038239774876,0.0,0.00015500974364556733
10,32.0,0.0018773349881939794,0.0,-0.0002992859126525266
11,21.0,0.0014432629802740848,0.0,0.0001749898000852067
12,25.0,0.0012909322674659052,0.0,8.749490004260335e-05
13,7.0,0.0004524081123236101,0.0,4.3747450021301704e-05
14,48.0,0.003870681098078421,0.0,-0.0005032084993585241
15,15.0,0.0008074938248228136,0.0,0.0001303689752100881
16,53.0,0.0033636172902333783,0.0,0.00011396247211005873
17,49.0,0.0026100739262346906,0.0,-0.000123442002351312
18,17.0,0.001250733884944566,0.0,-0.0001422831592206551
19,43.0,0.002299770622357755,0.0,-4.6659656316640305e-05
20,34.0,0.0020070981881872285,0.0,6.518448760504405e-05
21,16.0,0.001012717146295472,0.0,0.0003208549644939317
22,30.0,0.0016241557016201114,0.0,-5.1418760157463086e-05
23,29.0,0.001825852849151488,0.0,0.00031711402770087015
24,8.0,0.0006569261990989617,0.0,0.00028193156439019064
25,33.0,0.002237357344256452,0.0,-0.0002934480305710633
26,51.0,0.0025744595698142803,0.0,-0.000376055591096585
27,10.0,0.0009644085637319222,0.0,0.00014096578219509532
28,43.0,0.0023579524918204697,0.0,-0.00040972021701112633
29,16.0,0.0011096869286575384,0.0,0.0002293188227672609
30,24.0,0.001343119641433077,0.0,0.0002522981488460487
31,22.0,0.001184794432901981,0.0,0.00032144246992551274
32,19.0,0.0013628662152314064,0.0,-0.00014964295632626326
33,4.0,0.0002940829040198878,0.0,0.00033612523034528175
34,33.0,0.001871693110160777,0.0,0.0002823414490919628
35,8.0,0.0006153173467282613,0.0,0.00036285338099662694
36,67.0,0.0036584054287231993,0.0,0.00017736519369567223
37,9.0,0.0012651911979446595,0.0,0.0002813080026875918
38,34.0,0.0023893354396022914,0.0,0.0003807602967600452
39,10.0,0.0007091135726113862,0.0,0.00019038014838002265
40,13.0,0.0008494552944284806,0.0,9.519007419001133e-05
41,58.0,0.004329083706124948,0.0,0.0002825586221450172
42,64.0,0.003271584151434581,0.0,-0.00020486010850556316
43,17.0,0.0014626569368374476,0.0,0.000301583909002901
44,38.0,0.0019520898752034554,0.0,-7.482147816313163e-05
45,26.0,0.002195395874878159,0.0,7.28523118135525e-05
46,36.0,0.0019376325622033619,0.0,-0.0002678827219851324
47,34.0,0.0018431311013955565,0.0,0.00012760823212078893
48,27.0,0.00153741182361955,0.0,0.00012446444358699913
49,26.0,0.0014651252586190822,0.0,-6.897823476893522e-05
50,6.0,0.0008378189202176145,0.0,0.0003346783301293802
51,26.0,0.001455604588954884,0.0,0.00034563496248585305
52,58.0,0.0031471102124669414,0.0,4.488619165858115e-05
53,20.0,0.0010864141809179273,0.0,0.00010301934868906171
54,10.0,0.0009280889723868313,0.0,-3.448911738446761e-05
55,63.0,0.0035695458464033436,0.0,5.150967434453083e-05
56,46.0,0.002912972264994096,0.0,0.00035542775847412694
57,27.0,0.0016960896493856126,0.0,0.0001802483796305826
58,20.0,0.002408376778703314,0.0,1.0766717219641802e-05
59,49.0,0.0026238260045374773,0.0,0.00012896458121590176
60,30.0,0.0019750100054807262,0.0,0.0003554515275613437
