step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.009708737864077669,0.0048543689320388345,0.0048543689320388345,0.0048543689320388345,0.009708737864077669,0.0
2,0.0,0.0032362459546925564,0.0,0.004576742920301278,0.009708737864077669,0.0
3,0.0,0.0024271844660194173,0.0,0.004204006814487566,0.009708737864077669,0.0
4,0.0,0.001941747572815534,0.0,0.003883495145631068,0.009708737864077669,0.0
5,0.0,0.0016181229773462782,0.0,0.00361823297330063,0.009708737864077669,0.0
6,0.0,0.0013869625520110955,0.0,0.0033973505447755597,0.009708737864077669,0.0
7,0.022727272727272728,0.0040545013239188,0.0,0.007740128137246307,0.022727272727272728,0.0
8,0.0,0.0036040011768167114,0.0,0.007407871910570269,0.022727272727272728,0.0
9,0.0,0.0032436010591350402,0.0,0.0071104081333281475,0.022727272727272728,0.0
10,0.0,0.0029487282355773092,0.0,0.006843334754960882,0.022727272727272728,0.0
11,0.0,0.0027030008826125335,0.0,0.006602486597716805,0.022727272727272728,0.0
12,0.0,0.0024950777377961844,0.0,0.0063842242381803955,0.022727272727272728,0.0
13,0.0,0.0023168578993821715,0.0,0.006185460423849949,0.022727272727272728,0.0
14,0.0,0.002162400706090027,0.0,0.006003603719587818,0.022727272727272728,0.0
15,0.0,0.0020272506619594,0.0,0.005836483276503996,0.022727272727272728,0.0
16,0.0,0.0019080006230206119,0.0,0.005682276822648856,0.022727272727272728,0.0
17,0.0,0.0018020005884083557,0.0,0.005539448460120562,0.022727272727272728,0.0
18,0.00980392156862745,0.0022231543242093605,0.0,0.005680064430793035,0.022727272727272728,0.0
19,0.0,0.0021119966079988927,0.0,0.005557404075704016,0.022727272727272728,0.0
20,0.0,0.002011425340951326,0.0,0.005442088730268241,0.022727272727272728,0.0
21,0.0,0.0019199969163626296,0.0,0.0053334487186677245,0.022727272727272728,0.0
22,0.0,0.0018365187895642543,0.0,0.005230890545077178,0.022727272727272728,0.0
23,0.0196078431372549,0.002576990637384698,0.0,0.006231612181945647,0.022727272727272728,0.0
24,0.0,0.00247391101188931,0.0,0.006126555360995355,0.022727272727272728,0.0
25,0.0,0.0023787605883551057,0.0,0.006026390221982308,0.022727272727272728,0.0
26,0.0,0.0022906583443419535,0.0,0.0059307759300880275,0.022727272727272728,0.0
27,0.0,0.0022088491177583124,0.0,0.00583939974670708,0.022727272727272728,0.0
28,0.0,0.002132681906801129,0.0,0.005751975000544844,0.022727272727272728,0.0
29,0.01020408163265306,0.002401728564329527,0.0,0.005837942520604781,0.022727272727272728,0.0
30,0.0,0.002324253449351155,0.0,0.005758666434213369,0.022727272727272728,0.0
31,0.0,0.0022516205290589314,0.0,0.005682381622441373,0.022727272727272728,0.0
32,0.0,0.0021833896039359334,0.0,0.005608918530646171,0.022727272727272728,0.0
33,0.0,0.0021191722626437,0.0,0.005538118953431814,0.022727272727272728,0.0
34,0.0,0.002058624483711023,0.0,0.005469835391478153,0.022727272727272728,0.0
35,0.0,0.002001440470274606,0.0,0.005403930376998612,0.022727272727272728,0.0
36,0.0,0.0019473474845915083,0.0,0.005340275797021768,0.022727272727272728,0.0
37,0.0,0.0018961014981548896,0.0,0.005278752233067694,0.022727272727272728,0.0
38,0.0,0.0018474835110227129,0.0,0.00521924832858368,0.022727272727272728,0.0
39,0.0,0.0018012964232471452,0.0,0.005161660190631334,0.022727272727272728,0.0
40,0.0,0.0017573623641435562,0.0,0.005105890829044172,0.022727272727272728,0.0
41,0.0,0.001715520403092519,0.0,0.005051849634101799,0.022727272727272728,0.0
42,0.0,0.0016756245797647862,0.0,0.004999451892349983,0.022727272727272728,0.0
43,0.007194244604316547,0.0018010477621409624,0.0,0.005010278822576593,0.022727272727272728,0.0
44,0.0,0.00176102447853783,0.0,0.00496140441567453,0.022727272727272728,0.0
45,0.0,0.0017227413377000512,0.0,0.0049138951378369326,0.022727272727272728,0.0
46,0.0,0.0016860872666851563,0.0,0.0048676909240627396,0.022727272727272728,0.0
47,0.0,0.001650960448629216,0.0,0.00482273514461228,0.022727272727272728,0.0
48,0.0,0.0016172673782490277,0.0,0.00477897437908184,0.022727272727272728,0.0
49,0.0,0.0015849220306840472,0.0,0.0047363582051559525,0.022727272727272728,0.0
50,0.0,0.001553845128121615,0.0,0.004694839001506171,0.022727272727272728,0.0
51,0.0,0.0015239634910423532,0.0,0.004654371764182137,0.022727272727272728,0.0
52,0.0,0.0014952094629094785,0.0,0.0046149139357705374,0.022727272727272728,0.0
53,0.0,0.0014675203987815253,0.0,0.004576425246564935,0.022727272727272728,0.0
54,0.0,0.0014408382097127702,0.0,0.0045388675669829435,0.022727272727272728,0.0
55,0.0,0.0014151089559678992,0.0,0.00450220477047912,0.022727272727272728,0.0
56,0.0,0.0013902824830561817,0.0,0.004466402606225721,0.022727272727272728,0.0
57,0.0,0.001366312095417282,0.0,0.0044314285808652425,0.022727272727272728,0.0
58,0.0,0.0013431542632915655,0.0,0.004397251848675041,0.022727272727272728,0.0
59,0.0,0.0013207683589033727,0.0,0.0043638431095231675,0.022727272727272728,0.0
60,0.0,0.0012991164185934814,0.0,0.004331174514034193,0.022727272727272728,0.0
61,0.0,0.0012781629279710058,0.0,0.004299219575423234,0.022727272727272728,0.0
62,0.0,0.0012578746275270216,0.0,0.0042679530874946735,0.022727272727272728,0.0
63,0.0,0.001238220336471912,0.0,0.004237351048339009,0.022727272727272728,0.0
64,0.0,0.0012191707928338824,0.0,0.004207390589296119,0.022727272727272728,0.0
