steps,time,reward,delta,converged
1,0.0006516369380733522,251.4,100.0,False
2,0.0004996588426706694,436.36,40.0,False
3,0.0005271629991625559,565.288,16.0,False
4,0.000485906764438937,638.8367999999998,6.400000000000006,False
5,0.00047673871227971176,677.0473600000001,2.5600000000000023,False
6,0.00047568086010585375,695.8480000000002,1.024000000000001,False
7,0.0004725073035984906,704.7748223999998,0.4096000000000011,False
8,0.00048202797313479095,708.9081779199998,0.16384000000000043,False
9,0.00047568086010585375,710.786570752,0.0655360000000087,False
10,0.0005215211209019799,711.6279481344,0.026214400000014848,False
11,0.00048379106009122097,712.0005071872,0.010485760000008781,False
12,0.0004936643470330182,712.1639172710402,0.004194304000009197,False
13,0.0006124964077116601,712.2326870794241,0.0016777216000036788,False
14,0.0007556590683464037,712.2608728023041,0.0006710886400043137,False
15,0.0006054440598859401,712.272147091456,0.0002684354560074098,False
16,0.0004777965644393589,712.2766568071168,0.0001073741824058061,False
17,0.0009897970158050384,712.278460693381,4.294967296303298e-05,False
18,0.0005141161556849738,712.2791822478869,1.717986918947645e-05,False
19,0.000484143677482507,712.2794708696891,6.8719476757905795e-06,True
